user_id,signup_date,acquisition_channel,region,company_size,industry,experiment_group,experiment_eligibility_flag,assignment_valid_flag,exposure_days,low_exposure_flag,onboarding_completion_flag,activation_flag,retained_30d,retained_60d,churn_30d,upgrade_flag,expansion_revenue_flag,negative_feedback_flag,sessions_first_14d,feature_adoption_count,support_tickets_first_30d,time_to_activation_days,monthly_subscription_value,subscription_value_band,engagement_band,feature_adoption_band
5177,2026-03-13,organic,North America,mid_market,finance,treatment,1,1,21,0,0,0,0,0,1,1,1,1,11,3,1,,296.41,high_value,high_engagement,basic_adoption
5178,2026-01-27,paid_search,Other,solo,software,treatment,1,1,27,0,1,1,1,0,0,0,0,0,9,6,1,7.2,35.41,low_value,high_engagement,moderate_adoption
5179,2026-03-03,organic,Europe,small,retail,treatment,1,1,27,0,0,1,1,0,0,0,0,0,13,2,3,0.4,123.01,mid_value,high_engagement,basic_adoption
5180,2026-01-12,referral,North America,enterprise,finance,treatment,1,1,30,0,0,0,1,1,0,0,0,0,9,3,0,,1386.12,enterprise_value,high_engagement,basic_adoption
5181,2026-03-06,paid_search,Europe,small,education,treatment,1,1,21,0,0,1,0,1,1,0,0,0,14,4,1,7.8,73.75,mid_value,high_engagement,moderate_adoption
5182,2026-02-11,paid_social,North America,small,retail,treatment,1,1,23,0,1,1,1,1,0,0,0,0,7,5,0,5.7,79.21,mid_value,moderate_engagement,moderate_adoption
5183,2026-03-03,direct,North America,small,finance,treatment,1,1,30,0,0,1,1,0,0,0,0,0,8,1,0,4.9,52.84,mid_value,moderate_engagement,minimal_adoption
5184,2026-01-11,paid_search,Europe,small,finance,control,1,1,26,0,0,1,0,1,1,1,0,0,7,2,0,1.7,126.1,mid_value,moderate_engagement,basic_adoption
5185,2026-02-12,direct,Europe,small,other,treatment,1,1,24,0,0,1,0,0,1,0,0,1,5,2,1,2.9,71.83,mid_value,moderate_engagement,basic_adoption
5186,2026-01-17,referral,Other,solo,other,treatment,1,1,25,0,0,1,1,0,0,0,0,0,7,4,0,11.5,71.67,mid_value,moderate_engagement,moderate_adoption
5187,2026-02-01,organic,Other,small,finance,treatment,1,1,29,0,0,0,0,0,1,0,0,0,8,4,0,,72.12,mid_value,moderate_engagement,moderate_adoption
5188,2026-03-26,paid_search,North America,mid_market,retail,treatment,1,1,30,0,0,1,0,1,1,0,0,0,14,4,0,12.3,193.86,high_value,high_engagement,moderate_adoption
5189,2026-03-26,referral,Europe,enterprise,other,control,1,1,29,0,0,1,0,0,1,0,0,0,10,5,0,5.6,653.57,enterprise_value,high_engagement,moderate_adoption
5190,2026-02-09,paid_search,APAC,solo,other,treatment,1,1,26,0,0,1,0,1,1,0,0,1,5,1,3,5.4,23.81,low_value,moderate_engagement,minimal_adoption
5191,2026-01-23,organic,North America,small,software,control,1,1,21,0,0,1,0,1,1,0,1,0,12,4,2,3.2,106.79,mid_value,high_engagement,moderate_adoption
5192,2026-02-25,organic,UK,solo,healthcare,control,1,1,26,0,0,1,1,0,0,0,0,0,9,6,1,6.6,35.56,low_value,high_engagement,moderate_adoption
5193,2026-01-06,partner,APAC,enterprise,retail,control,1,1,22,0,1,0,0,0,1,0,0,0,4,3,0,,448.09,high_value,moderate_engagement,basic_adoption
5194,2026-03-27,referral,Europe,solo,software,control,1,1,27,0,1,0,1,1,0,0,0,0,12,4,0,,17.35,low_value,high_engagement,moderate_adoption
5195,2026-02-19,paid_social,North America,small,education,treatment,1,1,22,0,1,1,0,0,1,0,0,0,9,3,0,2.2,99.06,mid_value,high_engagement,basic_adoption
5196,2026-02-06,organic,APAC,solo,healthcare,treatment,1,1,22,0,1,1,0,0,1,0,0,0,7,4,0,4.0,31.74,low_value,moderate_engagement,moderate_adoption
5197,2026-03-05,partner,APAC,small,healthcare,control,1,1,28,0,1,1,1,1,0,0,0,0,10,2,1,9.0,96.4,mid_value,high_engagement,basic_adoption
5198,2026-02-23,direct,UK,small,software,treatment,1,1,28,0,1,1,0,0,1,0,0,0,9,2,1,5.6,105.57,mid_value,high_engagement,basic_adoption
5199,2026-03-13,organic,North America,mid_market,finance,control,1,1,25,0,1,1,1,0,0,0,0,0,13,3,0,3.9,272.79,high_value,high_engagement,basic_adoption
5200,2026-02-18,organic,APAC,small,software,treatment,1,1,26,0,0,1,1,1,0,1,0,0,10,5,0,7.0,86.72,mid_value,high_engagement,moderate_adoption
5201,2026-01-11,direct,North America,small,other,treatment,1,1,27,0,0,0,0,0,1,0,0,0,4,2,0,,69.6,mid_value,moderate_engagement,basic_adoption
5202,2026-03-29,partner,North America,small,finance,treatment,1,1,29,0,0,0,1,0,0,0,0,0,5,2,0,,62.75,mid_value,moderate_engagement,basic_adoption
5203,2026-02-18,paid_social,Europe,solo,software,control,1,1,27,0,0,1,1,1,0,1,1,0,7,6,0,2.6,33.87,low_value,moderate_engagement,moderate_adoption
5204,2026-01-21,direct,Other,solo,software,treatment,1,1,29,0,0,1,1,1,0,0,0,1,7,6,1,7.7,18.21,low_value,moderate_engagement,moderate_adoption
5205,2026-03-07,referral,APAC,small,finance,treatment,1,1,25,0,0,1,0,1,1,1,1,0,10,3,1,5.3,213.06,high_value,high_engagement,basic_adoption
5206,2026-03-04,organic,UK,small,retail,control,1,1,21,0,1,0,0,1,1,0,0,0,5,2,0,,62.0,mid_value,moderate_engagement,basic_adoption
5207,2026-03-24,referral,Europe,solo,education,control,1,1,24,0,0,0,1,0,0,0,0,0,1,2,0,,24.53,low_value,low_engagement,basic_adoption
5208,2026-01-28,referral,North America,small,other,treatment,1,1,27,0,1,1,0,0,1,0,0,0,10,3,1,2.6,120.88,mid_value,high_engagement,basic_adoption
5209,2026-01-17,direct,APAC,solo,retail,treatment,1,1,22,0,1,1,1,1,0,0,0,0,14,7,1,4.0,39.9,low_value,high_engagement,broad_adoption
5210,2026-01-06,organic,Europe,small,finance,control,1,1,29,0,0,0,1,0,0,0,0,1,6,2,1,,59.22,mid_value,moderate_engagement,basic_adoption
5211,2026-01-19,paid_social,APAC,enterprise,finance,control,1,1,22,0,1,0,1,0,0,0,0,0,4,3,1,,989.69,enterprise_value,moderate_engagement,basic_adoption
5212,2026-02-25,partner,Europe,small,healthcare,treatment,1,1,21,0,1,1,0,1,1,0,0,0,9,2,1,4.1,147.14,mid_value,high_engagement,basic_adoption
5213,2026-01-28,paid_search,UK,mid_market,healthcare,control,1,1,25,0,1,1,0,0,1,0,0,1,10,4,1,11.7,226.28,high_value,high_engagement,moderate_adoption
5214,2026-03-07,paid_search,APAC,mid_market,retail,control,1,1,22,0,0,1,1,0,0,0,0,0,8,2,1,7.5,230.55,high_value,moderate_engagement,basic_adoption
5215,2026-02-07,direct,Europe,small,healthcare,control,1,1,26,0,0,0,0,0,1,0,0,0,3,1,2,,84.56,mid_value,low_engagement,minimal_adoption
5216,2026-02-06,paid_search,North America,small,software,treatment,1,1,22,0,1,0,1,0,0,0,0,0,5,2,2,,118.42,mid_value,moderate_engagement,basic_adoption
5217,2026-03-09,referral,North America,small,healthcare,control,1,1,26,0,0,0,0,1,1,0,1,0,8,2,1,,66.17,mid_value,moderate_engagement,basic_adoption
5218,2026-03-27,direct,APAC,small,software,control,1,1,26,0,1,0,0,1,1,0,0,0,5,5,1,,99.84,mid_value,moderate_engagement,moderate_adoption
5219,2026-03-31,organic,UK,mid_market,software,control,1,1,30,0,0,0,1,1,0,0,0,0,4,4,0,,192.6,high_value,moderate_engagement,moderate_adoption
5220,2026-02-18,direct,UK,small,finance,control,1,1,22,0,1,1,0,0,1,0,0,0,15,6,2,10.4,84.6,mid_value,high_engagement,moderate_adoption
5221,2026-02-12,referral,North America,mid_market,healthcare,control,1,1,22,0,1,0,0,0,1,0,0,0,4,0,2,,252.78,high_value,moderate_engagement,minimal_adoption
5222,2026-02-05,paid_social,UK,small,software,control,1,1,26,0,0,1,1,1,0,0,0,0,7,5,1,3.7,51.83,mid_value,moderate_engagement,moderate_adoption
5223,2026-02-27,paid_search,Europe,small,software,control,0,0,13,1,0,0,1,0,0,0,0,0,7,0,0,,80.14,mid_value,moderate_engagement,minimal_adoption
5224,2026-01-13,direct,North America,mid_market,finance,treatment,1,1,24,0,0,0,1,0,0,0,0,0,5,0,1,,279.84,high_value,moderate_engagement,minimal_adoption
5225,2026-02-21,organic,Other,small,software,treatment,1,1,30,0,0,1,0,0,1,0,0,0,7,2,1,0.2,131.37,mid_value,moderate_engagement,basic_adoption
5226,2026-02-27,paid_search,North America,small,other,treatment,1,1,24,0,1,0,0,0,1,0,1,1,4,3,2,,53.38,mid_value,moderate_engagement,basic_adoption
5227,2026-02-01,paid_search,North America,mid_market,education,treatment,1,1,22,0,0,0,1,1,0,0,0,0,6,1,2,,196.3,high_value,moderate_engagement,minimal_adoption
5228,2026-03-22,paid_search,North America,mid_market,education,treatment,1,1,24,0,1,0,0,1,1,0,0,0,2,1,0,,293.08,high_value,low_engagement,minimal_adoption
5229,2026-03-01,paid_search,North America,solo,healthcare,treatment,1,1,30,0,1,1,0,0,1,0,0,0,3,4,1,4.5,31.36,low_value,low_engagement,moderate_adoption
5230,2026-03-24,direct,Europe,small,other,treatment,1,1,27,0,1,1,1,1,0,0,0,0,16,7,2,4.2,63.29,mid_value,power_engagement,broad_adoption
5231,2026-02-27,direct,North America,small,education,treatment,1,1,24,0,1,0,1,0,0,0,0,0,6,1,0,,103.11,mid_value,moderate_engagement,minimal_adoption
5232,2026-02-25,paid_search,APAC,small,finance,treatment,1,1,26,0,1,0,1,1,0,0,0,0,8,4,2,,92.21,mid_value,moderate_engagement,moderate_adoption
5233,2026-01-28,paid_search,Europe,small,retail,control,1,1,25,0,0,0,0,0,1,0,0,0,4,2,0,,66.37,mid_value,moderate_engagement,basic_adoption
5234,2026-01-01,referral,Europe,small,healthcare,treatment,1,1,27,0,1,1,1,1,0,0,0,1,8,0,1,2.9,83.48,mid_value,moderate_engagement,minimal_adoption
5235,2026-02-11,organic,Europe,small,retail,control,1,1,23,0,1,0,0,0,1,0,0,0,6,4,0,,85.46,mid_value,moderate_engagement,moderate_adoption
5236,2026-03-23,partner,UK,solo,education,treatment,1,1,23,0,1,0,1,0,0,0,0,0,7,6,0,,32.87,low_value,moderate_engagement,moderate_adoption
5237,2026-02-17,partner,North America,small,healthcare,control,1,1,25,0,1,1,1,1,0,0,0,0,10,6,2,8.7,47.68,low_value,high_engagement,moderate_adoption
5238,2026-02-09,partner,Other,solo,retail,treatment,0,0,13,1,1,0,0,0,1,0,1,0,2,6,1,,30.53,low_value,low_engagement,moderate_adoption
5239,2026-03-04,paid_search,Europe,small,software,control,1,1,25,0,1,1,1,1,0,0,0,1,7,3,0,5.3,110.92,mid_value,moderate_engagement,basic_adoption
5240,2026-03-17,paid_search,North America,enterprise,other,control,1,1,21,0,0,0,0,0,1,0,0,0,4,2,1,,681.3,enterprise_value,moderate_engagement,basic_adoption
5241,2026-03-13,organic,Europe,solo,software,control,1,1,24,0,0,0,1,1,0,1,1,0,7,3,0,,26.9,low_value,moderate_engagement,basic_adoption
5242,2026-03-29,paid_search,Europe,solo,other,control,1,1,26,0,1,1,0,1,1,0,0,0,8,4,0,9.1,28.52,low_value,moderate_engagement,moderate_adoption
5243,2026-03-21,paid_search,APAC,solo,retail,treatment,1,1,27,0,0,0,0,0,1,0,0,0,3,2,0,,21.0,low_value,low_engagement,basic_adoption
5244,2026-01-04,direct,North America,small,healthcare,treatment,0,0,14,1,1,0,1,1,0,0,0,1,8,3,1,,75.84,mid_value,moderate_engagement,basic_adoption
5245,2026-02-07,direct,North America,solo,finance,control,1,1,25,0,0,0,0,0,1,0,0,0,2,2,0,,25.83,low_value,low_engagement,basic_adoption
5246,2026-01-27,direct,North America,small,finance,treatment,1,1,22,0,0,1,1,1,0,0,0,0,4,9,3,10.5,75.53,mid_value,moderate_engagement,broad_adoption
5247,2026-01-09,direct,North America,small,education,control,1,1,22,0,0,0,0,0,1,0,1,1,8,2,0,,70.17,mid_value,moderate_engagement,basic_adoption
5248,2026-01-16,organic,UK,small,software,treatment,1,1,23,0,1,1,1,1,0,0,1,0,13,8,1,7.5,50.24,mid_value,high_engagement,broad_adoption
5249,2026-02-25,referral,Europe,mid_market,software,control,1,1,24,0,1,1,1,1,0,1,1,0,12,3,0,0.8,258.48,high_value,high_engagement,basic_adoption
5250,2026-03-17,organic,North America,mid_market,software,control,1,1,26,0,1,1,1,1,0,1,1,0,10,2,2,2.3,277.08,high_value,high_engagement,basic_adoption
5251,2026-01-31,organic,North America,solo,finance,control,1,1,25,0,1,0,1,1,0,0,0,0,4,0,0,,31.2,low_value,moderate_engagement,minimal_adoption
5252,2026-03-29,paid_social,North America,mid_market,finance,control,1,1,25,0,1,1,0,0,1,0,0,0,10,2,0,16.7,557.42,enterprise_value,high_engagement,basic_adoption
5253,2026-01-14,referral,UK,solo,retail,treatment,1,1,29,0,1,1,0,0,1,0,0,0,5,5,0,17.8,30.74,low_value,moderate_engagement,moderate_adoption
5254,2026-01-25,referral,APAC,solo,other,treatment,1,1,29,0,1,1,1,1,0,0,0,0,18,5,0,10.1,26.73,low_value,power_engagement,moderate_adoption
5255,2026-02-03,,North America,small,other,control,1,1,23,0,1,1,1,0,0,0,0,0,7,4,0,8.3,86.36,mid_value,moderate_engagement,moderate_adoption
5256,2026-03-08,organic,North America,small,other,control,1,1,29,0,1,0,1,0,0,0,0,0,7,2,0,,44.94,low_value,moderate_engagement,basic_adoption
5257,2026-01-24,organic,Europe,solo,retail,treatment,1,1,21,0,1,0,0,0,1,0,1,0,3,3,1,,22.81,low_value,low_engagement,basic_adoption
5258,2026-03-14,organic,APAC,small,software,treatment,1,1,24,0,0,1,0,0,1,0,0,1,7,2,3,9.4,92.83,mid_value,moderate_engagement,basic_adoption
5259,2026-01-26,organic,Europe,mid_market,finance,treatment,1,1,28,0,0,1,1,1,0,0,0,1,5,6,0,4.4,291.48,high_value,moderate_engagement,moderate_adoption
5260,2026-01-20,referral,North America,solo,software,control,1,1,29,0,0,1,0,1,1,0,0,1,11,4,0,10.1,26.1,low_value,high_engagement,moderate_adoption
5261,2026-03-05,partner,Europe,mid_market,software,control,1,1,25,0,0,0,0,1,1,0,0,0,3,3,1,,279.89,high_value,low_engagement,basic_adoption
5262,2026-01-10,paid_search,Europe,mid_market,finance,treatment,1,1,22,0,0,0,0,1,1,0,0,0,7,6,0,,363.11,high_value,moderate_engagement,moderate_adoption
5263,2026-03-24,referral,Europe,solo,other,control,1,1,28,0,1,0,0,1,1,0,0,0,4,5,0,,33.77,low_value,moderate_engagement,moderate_adoption
5264,2026-03-08,organic,North America,small,education,treatment,1,1,28,0,1,0,1,0,0,0,0,0,9,4,0,,64.81,mid_value,high_engagement,moderate_adoption
5265,2026-01-24,direct,Europe,solo,other,control,1,1,29,0,1,0,1,0,0,0,0,0,3,4,0,,23.19,low_value,low_engagement,moderate_adoption
5266,2026-01-05,paid_search,Europe,solo,software,control,1,1,26,0,1,1,1,1,0,1,0,0,19,4,1,12.0,29.03,low_value,power_engagement,moderate_adoption
5267,2026-03-08,partner,North America,solo,healthcare,treatment,1,1,29,0,0,0,1,0,0,1,0,0,6,1,2,,32.12,low_value,moderate_engagement,minimal_adoption
5268,2026-02-27,direct,Europe,solo,education,treatment,1,1,30,0,0,1,0,0,1,0,0,0,10,2,1,0.5,21.98,low_value,high_engagement,basic_adoption
5269,2026-01-27,partner,North America,solo,healthcare,control,1,1,30,0,0,1,0,0,1,0,0,1,10,2,0,1.4,17.11,low_value,high_engagement,basic_adoption
5270,2026-03-21,organic,UK,solo,finance,control,1,1,28,0,0,1,1,1,0,0,0,0,13,5,1,1.1,13.4,low_value,high_engagement,moderate_adoption
5271,2026-01-15,referral,North America,small,education,treatment,1,1,25,0,1,0,0,1,1,0,0,0,3,2,1,,89.31,mid_value,low_engagement,basic_adoption
5272,2026-02-04,organic,APAC,small,finance,control,1,1,24,0,0,0,0,0,1,0,1,1,3,2,0,,63.94,mid_value,low_engagement,basic_adoption
5273,2026-03-17,organic,North America,mid_market,other,treatment,1,1,27,0,1,1,1,0,0,0,0,0,10,0,1,6.3,538.72,enterprise_value,high_engagement,minimal_adoption
5274,2026-02-22,organic,North America,solo,software,treatment,1,1,26,0,0,0,1,1,0,0,0,0,4,4,0,,27.59,low_value,moderate_engagement,moderate_adoption
5275,2026-02-13,direct,APAC,small,other,control,1,1,24,0,0,1,1,1,0,1,1,0,10,3,1,4.1,74.62,mid_value,high_engagement,basic_adoption
5276,2026-01-26,direct,APAC,mid_market,software,treatment,1,1,22,0,1,0,0,0,1,0,0,0,3,0,1,,327.42,high_value,low_engagement,minimal_adoption
5277,2026-02-16,organic,North America,solo,finance,treatment,1,1,30,0,0,0,0,0,1,0,0,0,0,0,0,,41.96,low_value,low_engagement,minimal_adoption
5278,2026-02-03,paid_social,APAC,small,finance,control,1,1,29,0,0,0,0,1,1,0,0,1,8,2,1,,101.77,mid_value,moderate_engagement,basic_adoption
5279,2026-03-28,direct,North America,small,healthcare,control,1,1,24,0,0,0,1,0,0,0,0,0,3,3,0,,51.89,mid_value,low_engagement,basic_adoption
5280,2026-02-19,paid_social,Europe,mid_market,finance,control,1,1,23,0,0,1,1,1,0,0,0,1,4,5,0,1.3,295.74,high_value,moderate_engagement,moderate_adoption
5281,2026-03-25,paid_search,North America,small,other,treatment,1,1,30,0,1,0,1,1,0,1,1,0,4,1,1,,50.05,mid_value,moderate_engagement,minimal_adoption
5282,2026-01-12,paid_social,Europe,small,education,control,1,1,26,0,1,0,1,1,0,0,0,0,2,3,1,,83.88,mid_value,low_engagement,basic_adoption
5283,2026-03-28,partner,Europe,mid_market,finance,treatment,1,1,22,0,0,1,0,1,1,0,0,0,14,5,0,6.9,310.89,high_value,high_engagement,moderate_adoption
5284,2026-01-04,paid_search,Europe,small,healthcare,control,1,1,28,0,0,0,0,0,1,0,0,0,2,3,0,,50.79,mid_value,low_engagement,basic_adoption
5285,2026-03-28,partner,Europe,small,finance,control,1,1,29,0,1,1,0,0,1,0,0,0,11,4,1,4.4,39.77,low_value,high_engagement,moderate_adoption
5286,2026-02-17,paid_search,Europe,mid_market,software,treatment,1,1,24,0,0,1,0,0,1,0,0,0,6,5,2,1.4,167.6,high_value,moderate_engagement,moderate_adoption
5287,2026-02-24,organic,Other,small,education,treatment,1,1,30,0,1,1,0,1,1,0,0,0,14,2,2,6.2,90.96,mid_value,high_engagement,basic_adoption
5288,2026-01-01,paid_search,North America,solo,software,treatment,1,1,27,0,0,0,1,1,0,0,0,0,10,4,0,,35.37,low_value,high_engagement,moderate_adoption
5289,2026-03-30,organic,North America,mid_market,other,control,1,1,21,0,0,0,1,0,0,0,0,0,2,2,1,,224.41,high_value,low_engagement,basic_adoption
5290,2026-03-07,paid_social,UK,small,finance,control,1,1,22,0,0,0,0,0,1,0,0,0,1,1,0,,114.49,mid_value,low_engagement,minimal_adoption
5291,2026-01-30,organic,North America,small,retail,treatment,1,1,24,0,0,0,0,0,1,0,0,0,6,1,0,,82.14,mid_value,moderate_engagement,minimal_adoption
5292,2026-01-03,partner,Europe,small,education,treatment,1,1,25,0,1,0,0,0,1,0,0,0,5,2,2,,68.77,mid_value,moderate_engagement,basic_adoption
5293,2026-01-21,paid_search,Europe,mid_market,software,treatment,1,1,30,0,1,1,0,1,1,0,0,0,11,3,2,2.4,252.62,high_value,high_engagement,basic_adoption
5294,2026-03-30,referral,North America,small,healthcare,treatment,1,1,28,0,1,0,1,1,0,0,0,0,7,2,1,,69.54,mid_value,moderate_engagement,basic_adoption
5295,2026-03-25,direct,APAC,small,software,treatment,1,1,22,0,1,1,0,0,1,0,0,0,11,3,0,5.8,92.54,mid_value,high_engagement,basic_adoption
5296,2026-02-18,partner,North America,enterprise,healthcare,treatment,1,1,22,0,1,0,0,0,1,0,0,0,3,0,2,,539.5,enterprise_value,low_engagement,minimal_adoption
5297,2026-03-27,direct,North America,small,healthcare,control,1,1,30,0,1,1,1,1,0,0,0,0,3,3,0,15.7,97.01,mid_value,low_engagement,basic_adoption
5298,2026-03-26,paid_social,North America,solo,software,treatment,1,1,25,0,0,0,1,1,0,1,1,0,1,1,0,,20.16,low_value,low_engagement,minimal_adoption
5299,2026-03-03,organic,North America,small,retail,treatment,1,1,22,0,0,1,1,1,0,0,0,0,9,6,0,9.7,87.4,mid_value,high_engagement,moderate_adoption
5300,2026-02-07,direct,North America,small,healthcare,control,1,1,23,0,0,1,0,0,1,0,0,0,10,3,1,4.6,135.38,mid_value,high_engagement,basic_adoption
5301,2026-01-15,partner,UK,small,healthcare,treatment,1,1,30,0,1,0,0,0,1,0,0,1,9,2,1,,132.77,mid_value,high_engagement,basic_adoption
5302,2026-02-21,partner,UK,small,other,treatment,1,1,29,0,1,0,1,0,0,1,0,0,6,6,0,,72.98,mid_value,moderate_engagement,moderate_adoption
5303,2026-03-20,referral,APAC,small,healthcare,treatment,1,1,29,0,1,1,1,0,0,0,0,0,15,3,1,8.2,118.83,mid_value,high_engagement,basic_adoption
5304,2026-02-15,referral,North America,small,healthcare,treatment,1,1,26,0,0,1,1,1,0,0,0,0,15,4,0,3.8,76.34,mid_value,high_engagement,moderate_adoption
5305,2026-01-25,organic,North America,mid_market,healthcare,control,1,1,29,0,1,0,0,1,1,1,1,0,9,1,0,,216.75,high_value,high_engagement,minimal_adoption
5306,2026-01-21,referral,Other,small,retail,control,1,1,28,0,1,1,0,0,1,1,1,0,12,3,0,1.6,54.58,mid_value,high_engagement,basic_adoption
5307,2026-03-29,organic,North America,mid_market,finance,treatment,1,1,23,0,1,1,1,1,0,0,0,1,12,6,2,4.2,320.45,high_value,high_engagement,moderate_adoption
5308,2026-01-05,organic,Other,mid_market,education,control,1,1,28,0,0,0,0,0,1,1,0,0,4,5,0,,214.01,high_value,moderate_engagement,moderate_adoption
5309,2026-03-11,paid_social,APAC,solo,finance,control,1,1,27,0,1,1,1,0,0,0,0,0,12,3,1,15.9,45.01,low_value,high_engagement,basic_adoption
5310,2026-02-16,paid_search,APAC,small,finance,control,1,1,29,0,1,1,1,1,0,1,1,0,9,2,4,7.3,82.84,mid_value,high_engagement,basic_adoption
5311,2026-03-28,organic,Europe,small,retail,treatment,1,1,27,0,1,1,1,1,0,0,0,0,11,11,0,2.0,96.12,mid_value,high_engagement,broad_adoption
5312,2026-03-09,partner,North America,mid_market,software,control,1,1,25,0,0,0,0,1,1,0,0,0,1,3,0,,379.41,high_value,low_engagement,basic_adoption
5313,2026-01-18,partner,Europe,mid_market,software,treatment,1,1,25,0,0,0,0,1,1,1,0,0,4,2,0,,146.92,mid_value,moderate_engagement,basic_adoption
5314,2026-01-21,referral,UK,solo,software,treatment,1,1,24,0,1,0,0,0,1,0,0,0,3,2,2,,17.73,low_value,low_engagement,basic_adoption
5315,2026-03-27,paid_social,North America,enterprise,other,control,1,1,22,0,0,0,1,0,0,0,0,1,7,5,2,,1132.26,enterprise_value,moderate_engagement,moderate_adoption
5316,2026-01-23,direct,APAC,small,software,control,1,1,25,0,1,0,1,1,0,0,0,0,6,2,0,,88.19,mid_value,moderate_engagement,basic_adoption
5317,2026-03-05,organic,North America,enterprise,software,treatment,1,1,30,0,0,1,1,0,0,0,0,0,10,3,0,8.8,672.19,enterprise_value,high_engagement,basic_adoption
5318,2026-03-08,referral,Europe,solo,education,control,1,1,24,0,1,1,1,0,0,0,0,0,8,5,0,3.0,20.43,low_value,moderate_engagement,moderate_adoption
5319,2026-02-09,organic,APAC,mid_market,other,control,1,1,21,0,1,1,1,1,0,0,0,0,8,4,1,6.2,268.12,high_value,moderate_engagement,moderate_adoption
5320,2026-01-10,paid_search,North America,small,retail,control,1,1,22,0,1,1,1,1,0,0,0,0,5,1,1,10.1,96.82,mid_value,moderate_engagement,minimal_adoption
5321,2026-03-30,paid_social,North America,small,other,control,1,1,22,0,0,0,1,1,0,0,0,0,3,1,0,,96.23,mid_value,low_engagement,minimal_adoption
5322,2026-02-21,referral,North America,mid_market,other,control,1,1,29,0,1,1,1,0,0,0,0,0,8,7,1,2.9,384.63,high_value,moderate_engagement,broad_adoption
