customer_id,region,income_band,employment_type,monthly_income,loan_balance,monthly_payment,loan_to_income_ratio,credit_utilization_percent,risk_score,risk_tier,missed_payments_last_6m,days_late_average,missed_payment_last_30d,prior_delinquency_flag,current_delinquency_flag,autopay_enabled,support_contact_last_30d,hardship_program_enrolled,intervention_group,repayment_plan_type,payment_recovery_flag,repayment_probability_score,autopay_enabled_invalid_flag,missed_payment_last_30d_invalid_flag,prior_delinquency_flag_invalid_flag,current_delinquency_flag_invalid_flag,hardship_program_enrolled_invalid_flag,payment_recovery_flag_invalid_flag,support_contact_last_30d_invalid_flag,autopay_enabled_clean,missed_payment_last_30d_clean,prior_delinquency_flag_clean,current_delinquency_flag_clean,hardship_program_enrolled_clean,payment_recovery_flag_clean,support_contact_last_30d_clean,employment_type_missing_flag,monthly_income_missing_flag,monthly_income_invalid_flag,loan_balance_invalid_flag,monthly_payment_invalid_flag,loan_to_income_ratio_invalid_flag,credit_utilization_percent_invalid_flag,missed_payments_last_6m_invalid_flag,days_late_average_invalid_flag,risk_score_invalid_flag,repayment_probability_score_invalid_flag
4215,Tartu,mid,self_employed,934.1,1542.05,85.67,1.65,54.36,0.355,low_risk,1,2.2,0,1,0,0,1,0,repayment_call,standard,0,0.7,False,False,False,False,False,False,False,0,0,1,0,0,0,1,False,False,False,False,False,False,False,False,False,False,False
4216,Pärnu,lower_mid,salaried,1678.05,6495.39,541.28,3.87,33.1,0.536,medium_risk,5,3.7,0,0,0,0,0,0,sms_reminder,standard,1,0.619,False,False,False,False,False,False,False,0,0,0,0,0,1,0,False,False,False,False,False,False,False,False,False,False,False
4217,Tallinn,lower_mid,self_employed,1293.95,2592.41,432.07,2.0,45.08,0.348,low_risk,1,6.1,1,0,0,1,0,0,none,standard,1,0.783,False,False,False,False,False,False,False,1,1,0,0,0,1,0,False,False,False,False,False,False,False,False,False,False,False
4218,Tartu,mid,salaried,2025.33,4135.85,344.65,2.04,71.52,0.285,low_risk,2,2.6,0,0,1,1,0,1,sms_reminder,restructured,1,0.632,False,False,False,False,False,False,False,1,0,0,1,1,1,0,False,False,False,False,False,False,False,False,False,False,False
4219,Narva,lower_mid,salaried,2153.62,5903.38,245.97,2.74,87.52,0.465,medium_risk,0,3.4,0,0,0,1,1,0,repayment_call,standard,1,0.731,False,False,False,False,False,False,False,1,0,0,0,0,1,1,False,False,False,False,False,False,False,False,False,False,False
4220,Tallinn,lower_mid,self_employed,1440.13,18158.94,1513.24,12.61,70.35,0.781,high_risk,0,4.5,0,0,0,1,1,0,repayment_call,standard,1,0.589,False,False,False,False,False,False,False,1,0,0,0,0,1,1,False,False,False,False,False,False,False,False,False,False,False
4221,Tallinn,low,salaried,827.68,1574.47,131.21,1.9,63.36,0.498,medium_risk,2,4.6,0,1,0,1,0,0,none,standard,0,0.716,False,False,False,False,False,False,False,1,0,1,0,0,0,0,False,False,False,False,False,False,False,False,False,False,False
4222,Tartu,lower_mid,self_employed,1681.25,8092.85,449.6,4.81,36.5,0.569,medium_risk,4,23.4,0,0,0,0,0,0,none,standard,0,0.604,False,False,False,False,False,False,False,0,0,0,0,0,0,0,False,False,False,False,False,False,False,False,False,False,False
4223,Other,mid,gig_worker,2946.97,8115.59,338.15,2.75,78.73,0.471,medium_risk,2,7.4,1,0,1,1,1,1,repayment_call,restructured,1,0.548,False,False,False,False,False,False,False,1,1,0,1,1,1,1,False,False,False,False,False,False,False,False,False,False,False
4224,Pärnu,upper_mid,student,3628.4,2621.07,145.62,0.72,59.23,0.296,low_risk,2,0.9,0,0,0,0,0,0,none,standard,1,0.727,False,False,False,False,False,False,False,0,0,0,0,0,1,0,False,False,False,False,False,False,False,False,False,False,False
4225,Tartu,lower_mid,salaried,1745.45,6631.78,1105.3,3.8,45.05,0.437,low_risk,0,2.7,0,0,1,1,0,0,none,restructured,1,0.563,False,False,False,False,False,False,False,1,0,0,1,0,1,0,False,False,False,False,False,False,False,False,False,False,False
4226,Narva,lower_mid,salaried,1336.28,14509.76,1209.15,10.86,16.03,0.547,medium_risk,2,8.4,1,0,0,1,0,0,none,standard,0,0.694,False,False,False,False,False,False,False,1,1,0,0,0,0,0,False,False,False,False,False,False,False,False,False,False,False
4227,Tallinn,mid,self_employed,2045.71,2383.37,198.61,1.17,50.5,0.332,low_risk,1,1.2,0,1,0,1,0,0,none,restructured,1,0.791,False,False,False,False,False,False,False,1,0,1,0,0,1,0,False,False,False,False,False,False,False,False,False,False,False
4228,Narva,upper_mid,gig_worker,3421.53,5070.03,281.67,1.48,50.95,0.337,low_risk,2,7.5,0,0,0,1,0,0,none,standard,0,0.788,False,False,False,False,False,False,False,1,0,0,0,0,0,0,False,False,False,False,False,False,False,False,False,False,False
4229,Tartu,lower_mid,gig_worker,1100.18,5730.75,955.12,5.21,20.95,0.477,medium_risk,1,3.4,0,1,1,0,1,1,repayment_call,grace_period,0,0.465,False,False,False,False,False,False,False,0,0,1,1,1,0,1,False,False,False,False,False,False,False,False,False,False,False
4230,Tallinn,lower_mid,salaried,1167.3,6314.69,526.22,5.41,29.71,0.52,medium_risk,2,7.8,0,0,1,0,0,1,none,restructured,0,0.446,False,False,False,False,False,False,False,0,0,0,1,1,0,0,False,False,False,False,False,False,False,False,False,False,False
4231,Narva,mid,salaried,3263.69,7532.4,418.47,2.31,59.87,0.387,low_risk,2,2.5,0,0,0,1,0,0,none,standard,0,0.766,False,False,False,False,False,False,False,1,0,0,0,0,0,0,False,False,False,False,False,False,False,False,False,False,False
4232,Tartu,mid,self_employed,3992.76,4792.12,399.34,1.2,15.54,0.307,low_risk,2,3.9,0,0,0,1,0,0,none,standard,1,0.802,False,False,False,False,False,False,False,1,0,0,0,0,1,0,False,False,False,False,False,False,False,False,False,False,False
4233,Tallinn,low,gig_worker,1581.24,6217.21,259.05,3.93,5.91,0.532,medium_risk,2,2.1,0,0,0,0,0,0,sms_reminder,standard,1,0.621,False,False,False,False,False,False,False,0,0,0,0,0,1,0,False,False,False,False,False,False,False,False,False,False,False
4234,Other,mid,salaried,1375.06,2135.37,177.95,1.55,62.72,0.503,medium_risk,2,2.7,0,1,1,0,0,0,none,restructured,0,0.454,False,False,False,False,False,False,False,0,0,1,1,0,0,0,False,False,False,False,False,False,False,False,False,False,False
4235,Tallinn,lower_mid,salaried,888.8,4783.86,132.88,5.38,40.9,0.472,medium_risk,2,3.1,0,1,0,1,0,0,none,standard,0,0.728,False,False,False,False,False,False,False,1,0,1,0,0,0,0,False,False,False,False,False,False,False,False,False,False,False
4236,Tallinn,mid,self_employed,1434.63,2959.41,82.21,2.06,37.7,0.446,low_risk,2,5.2,1,0,0,1,0,0,repayment_call,restructured,1,0.739,False,False,False,False,False,False,False,1,1,0,0,0,1,0,False,False,False,False,False,False,False,False,False,False,False
4237,Tallinn,mid,salaried,2192.28,1681.81,70.08,0.77,71.5,0.377,low_risk,1,10.5,0,0,0,1,0,0,none,grace_period,1,0.77,False,False,False,False,False,False,False,1,0,0,0,0,1,0,False,False,False,False,False,False,False,False,False,False,False
4238,Pärnu,upper_mid,salaried,1343.3,2887.49,80.21,2.15,39.45,0.435,low_risk,2,5.0,1,1,0,1,0,0,repayment_call,standard,1,0.744,False,False,False,False,False,False,False,1,1,1,0,0,1,0,False,False,False,False,False,False,False,False,False,False,False
4239,Narva,lower_mid,salaried,1159.58,5177.58,431.46,4.47,64.0,0.652,medium_risk,0,8.3,1,0,0,1,1,0,hardship_outreach,restructured,1,0.647,False,False,False,False,False,False,False,1,1,0,0,0,1,1,False,False,False,False,False,False,False,False,False,False,False
4240,Tallinn,lower_mid,salaried,2196.23,5865.53,244.4,2.67,40.64,0.521,medium_risk,4,18.0,0,0,0,1,0,0,sms_reminder,standard,0,0.706,False,False,False,False,False,False,False,1,0,0,0,0,0,0,False,False,False,False,False,False,False,False,False,False,False
4241,Narva,lower_mid,self_employed,1917.17,1633.79,136.15,0.85,40.31,0.233,low_risk,1,7.5,0,0,0,0,0,0,none,standard,1,0.755,False,False,False,False,False,False,False,0,0,0,0,0,1,0,False,False,False,False,False,False,False,False,False,False,False
4242,Tallinn,upper_mid,salaried,2803.9,2093.81,87.24,0.75,27.44,0.249,low_risk,0,3.8,0,0,0,1,0,0,none,standard,0,0.828,False,False,False,False,False,False,False,1,0,0,0,0,0,0,False,False,False,False,False,False,False,False,False,False,False
4243,Narva,low,salaried,826.99,7284.41,607.03,8.81,46.34,0.572,medium_risk,0,8.8,0,1,0,0,0,0,repayment_call,standard,0,0.603,False,False,False,False,False,False,False,0,0,1,0,0,0,0,False,False,False,False,False,False,False,False,False,False,False
4244,Tartu,lower_mid,salaried,1678.65,6192.6,516.05,3.69,33.62,0.471,medium_risk,4,2.4,0,0,0,1,1,0,sms_reminder,standard,1,0.728,False,False,False,False,False,False,False,1,0,0,0,0,1,1,False,False,False,False,False,False,False,False,False,False,False
4245,Tallinn,lower_mid,salaried,1888.45,8228.24,228.56,4.36,29.8,0.603,medium_risk,4,2.6,0,0,0,0,0,0,repayment_call,standard,1,0.589,False,False,False,False,False,False,False,0,0,0,0,0,1,0,False,False,False,False,False,False,False,False,False,False,False
4246,Other,mid,self_employed,1770.63,11800.21,983.35,6.66,57.46,0.594,medium_risk,2,11.0,0,0,1,0,1,0,sms_reminder,standard,0,0.413,False,False,False,False,False,False,False,0,0,0,1,0,0,1,False,False,False,False,False,False,False,False,False,False,False
4247,Tallinn,lower_mid,salaried,1298.84,6332.28,263.84,4.88,17.31,0.476,medium_risk,1,6.8,1,0,0,1,1,0,sms_reminder,standard,1,0.726,False,False,False,False,False,False,False,1,1,0,0,0,1,1,False,False,False,False,False,False,False,False,False,False,False
4248,Tallinn,lower_mid,salaried,1168.07,3099.18,172.18,2.65,18.15,0.344,low_risk,1,4.9,0,1,0,0,0,0,none,restructured,1,0.705,False,False,False,False,False,False,False,0,0,1,0,0,1,0,False,False,False,False,False,False,False,False,False,False,False
4249,Tartu,lower_mid,salaried,914.33,4610.71,384.23,5.04,46.98,0.497,medium_risk,4,5.2,0,0,0,0,1,0,sms_reminder,standard,0,0.636,False,False,False,False,False,False,False,0,0,0,0,0,0,1,False,False,False,False,False,False,False,False,False,False,False
4250,Other,upper_mid,salaried,3075.92,14690.01,816.11,4.78,66.64,0.57,medium_risk,6,5.8,1,0,0,1,1,0,sms_reminder,standard,1,0.683,False,False,False,False,False,False,False,1,1,0,0,0,1,1,False,False,False,False,False,False,False,False,False,False,False
4251,Tallinn,mid,salaried,1910.26,33635.48,2802.96,17.61,28.33,0.603,medium_risk,5,7.4,0,0,0,0,0,0,repayment_call,standard,1,0.589,False,False,False,False,False,False,False,0,0,0,0,0,1,0,False,False,False,False,False,False,False,False,False,False,False
4252,Tallinn,mid,salaried,1402.89,5986.86,166.3,4.27,20.98,0.531,medium_risk,1,1.2,1,0,0,1,0,0,sms_reminder,restructured,0,0.701,False,False,False,False,False,False,False,1,1,0,0,0,0,0,False,False,False,False,False,False,False,False,False,False,False
4253,Tallinn,upper_mid,self_employed,4057.91,6321.21,175.59,1.56,38.83,0.376,low_risk,1,1.4,0,0,0,1,0,0,sms_reminder,standard,1,0.771,False,False,False,False,False,False,False,1,0,0,0,0,1,0,False,False,False,False,False,False,False,False,False,False,False
4254,Tartu,upper_mid,salaried,3851.97,7290.16,303.76,1.89,67.6,0.312,low_risk,2,5.9,0,0,0,1,1,0,none,restructured,0,0.8,False,False,False,False,False,False,False,1,0,0,0,0,0,1,False,False,False,False,False,False,False,False,False,False,False
4255,Tallinn,lower_mid,gig_worker,1749.1,4306.34,179.43,2.46,11.47,0.466,medium_risk,2,7.7,0,0,0,1,0,0,repayment_call,standard,1,0.73,False,False,False,False,False,False,False,1,0,0,0,0,1,0,False,False,False,False,False,False,False,False,False,False,False
4256,Narva,upper_mid,salaried,2580.9,10126.29,1687.72,3.92,32.45,0.338,low_risk,2,5.1,0,1,0,1,0,0,none,standard,1,0.788,False,False,False,False,False,False,False,1,0,1,0,0,1,0,False,False,False,False,False,False,False,False,False,False,False
4257,Other,low,salaried,503.57,9009.49,750.79,17.89,67.81,0.66,medium_risk,2,5.3,0,0,0,1,1,0,repayment_call,standard,0,0.643,False,False,False,False,False,False,False,1,0,0,0,0,0,1,False,False,False,False,False,False,False,False,False,False,False
4258,Tartu,lower_mid,salaried,1625.83,5518.06,459.84,3.39,15.75,0.459,medium_risk,3,3.2,0,0,0,1,0,0,none,standard,1,0.733,False,False,False,False,False,False,False,1,0,0,0,0,1,0,False,False,False,False,False,False,False,False,False,False,False
4259,Tallinn,upper_mid,,2668.21,3332.52,185.14,1.25,59.56,0.393,low_risk,0,1.7,0,0,1,1,0,0,none,restructured,0,0.583,False,False,False,False,False,False,False,1,0,0,1,0,0,0,True,False,False,False,False,False,False,False,False,False,False
4260,Tallinn,lower_mid,salaried,1052.81,1352.19,112.68,1.28,23.41,0.302,low_risk,2,3.2,0,0,0,1,1,0,none,standard,1,0.804,False,False,False,False,False,False,False,1,0,0,0,0,1,1,False,False,False,False,False,False,False,False,False,False,False
4261,Tallinn,lower_mid,salaried,936.33,7326.92,407.05,7.83,59.09,0.549,medium_risk,2,5.0,0,0,0,0,1,0,none,standard,1,0.613,False,False,False,False,False,False,False,0,0,0,0,0,1,1,False,False,False,False,False,False,False,False,False,False,False
4262,Other,lower_mid,salaried,1281.93,4962.39,275.69,3.87,57.45,0.484,medium_risk,0,3.4,0,0,0,0,0,0,sms_reminder,standard,1,0.642,False,False,False,False,False,False,False,0,0,0,0,0,1,0,False,False,False,False,False,False,False,False,False,False,False
4263,Tallinn,mid,salaried,3478.78,2432.5,202.71,0.7,30.09,0.28,low_risk,1,8.0,0,0,1,0,0,0,sms_reminder,standard,1,0.554,False,False,False,False,False,False,False,0,0,0,1,0,1,0,False,False,False,False,False,False,False,False,False,False,False
4264,Tallinn,lower_mid,unemployed,1190.92,1812.68,151.06,1.52,66.76,0.408,low_risk,5,5.3,1,1,0,1,0,0,sms_reminder,grace_period,0,0.756,False,False,False,False,False,False,False,1,1,1,0,0,0,0,False,False,False,False,False,False,False,False,False,False,False
4265,Narva,mid,salaried,1481.72,6947.07,1157.84,4.69,15.66,0.394,low_risk,2,1.3,0,1,0,0,0,1,none,grace_period,1,0.683,False,False,False,False,False,False,False,0,0,1,0,1,1,0,False,False,False,False,False,False,False,False,False,False,False
4266,Tartu,upper_mid,gig_worker,4065.52,1272.93,53.04,0.31,26.98,0.117,low_risk,0,0.6,0,0,1,1,0,0,none,standard,1,0.707,False,False,False,False,False,False,False,1,0,0,1,0,1,0,False,False,False,False,False,False,False,False,False,False,False
4267,Narva,mid,self_employed,2219.4,5296.13,441.34,2.39,22.2,0.34,low_risk,2,5.3,0,0,0,1,0,0,none,standard,1,0.787,False,False,False,False,False,False,False,1,0,0,0,0,1,0,False,False,False,False,False,False,False,False,False,False,False
4268,Tallinn,lower_mid,salaried,710.56,7963.81,663.65,11.21,35.15,0.553,medium_risk,2,3.0,0,0,1,0,0,1,repayment_call,restructured,0,0.431,False,False,False,False,False,False,False,0,0,0,1,1,0,0,False,False,False,False,False,False,False,False,False,False,False
4269,Pärnu,upper_mid,salaried,4079.09,6389.55,266.23,1.57,44.97,0.361,low_risk,0,15.3,0,0,0,1,0,0,sms_reminder,standard,0,0.778,False,False,False,False,False,False,False,1,0,0,0,0,0,0,False,False,False,False,False,False,False,False,False,False,False
4270,Other,lower_mid,self_employed,2766.5,3155.64,262.97,1.14,29.6,0.392,low_risk,2,4.0,0,0,0,1,1,0,none,standard,1,0.764,False,False,False,False,False,False,False,1,0,0,0,0,1,1,False,False,False,False,False,False,False,False,False,False,False
4271,Narva,low,salaried,413.35,1657.34,138.11,4.01,56.49,0.489,medium_risk,1,1.8,0,1,0,1,0,0,repayment_call,standard,1,0.72,False,False,False,False,False,False,False,1,0,1,0,0,1,0,False,False,False,False,False,False,False,False,False,False,False
4272,Other,low,salaried,639.72,6569.97,273.75,10.27,21.53,0.667,medium_risk,1,6.4,0,1,0,1,0,0,sms_reminder,standard,1,0.64,False,False,False,False,False,False,False,1,0,1,0,0,1,0,False,False,False,False,False,False,False,False,False,False,False
4273,Tallinn,mid,self_employed,844.01,10408.65,578.26,12.33,71.41,0.762,high_risk,2,5.5,0,0,0,0,0,0,hardship_outreach,restructured,0,0.517,False,False,False,False,False,False,False,0,0,0,0,0,0,0,False,False,False,False,False,False,False,False,False,False,False
4274,Tartu,low,gig_worker,927.38,2753.01,152.95,2.97,79.83,0.476,medium_risk,0,11.0,0,0,0,1,0,0,repayment_call,standard,1,0.726,False,False,False,False,False,False,False,1,0,0,0,0,1,0,False,False,False,False,False,False,False,False,False,False,False
4275,Tartu,low,self_employed,1304.25,6186.85,515.57,4.74,61.26,0.577,medium_risk,3,6.2,0,0,1,0,1,0,sms_reminder,standard,1,0.42,False,False,False,False,False,False,False,0,0,0,1,0,1,1,False,False,False,False,False,False,False,False,False,False,False
4276,Tartu,lower_mid,self_employed,1448.07,13851.33,1154.28,9.57,22.93,0.575,medium_risk,1,3.4,1,0,0,0,0,0,repayment_call,standard,0,0.601,False,False,False,False,False,False,False,0,1,0,0,0,0,0,False,False,False,False,False,False,False,False,False,False,False
4277,Tallinn,lower_mid,salaried,2185.64,5454.17,303.01,2.5,69.84,0.388,low_risk,2,2.1,0,0,0,1,0,0,none,standard,1,0.765,False,False,False,False,False,False,False,1,0,0,0,0,1,0,False,False,False,False,False,False,False,False,False,False,False
4278,Tallinn,mid,salaried,2739.33,3141.14,523.52,1.15,17.46,0.281,low_risk,1,2.1,1,0,1,1,1,1,sms_reminder,restructured,0,0.634,False,False,False,False,False,False,False,1,1,0,1,1,0,1,False,False,False,False,False,False,False,False,False,False,False
4279,Tallinn,mid,salaried,3620.54,9233.93,384.75,2.55,30.8,0.355,low_risk,0,6.3,0,0,0,0,0,0,repayment_call,standard,1,0.7,False,False,False,False,False,False,False,0,0,0,0,0,1,0,False,False,False,False,False,False,False,False,False,False,False
4280,Tallinn,mid,self_employed,3044.1,2432.88,202.74,0.8,32.65,0.239,low_risk,3,7.3,1,0,1,1,0,0,none,standard,0,0.652,False,False,False,False,False,False,False,1,1,0,1,0,0,0,False,False,False,False,False,False,False,False,False,False,False
4281,Tallinn,lower_mid,unemployed,1230.64,1597.76,133.15,1.3,41.63,0.333,low_risk,1,6.7,0,0,0,0,0,0,sms_reminder,standard,1,0.71,False,False,False,False,False,False,False,0,0,0,0,0,1,0,False,False,False,False,False,False,False,False,False,False,False
4282,Narva,lower_mid,salaried,1430.21,7779.45,648.29,5.44,34.37,0.476,medium_risk,2,1.3,0,1,0,1,1,0,sms_reminder,standard,0,0.726,False,False,False,False,False,False,False,1,0,1,0,0,0,1,False,False,False,False,False,False,False,False,False,False,False
4283,Tallinn,upper_mid,salaried,2499.14,3119.34,129.97,1.25,25.26,0.366,low_risk,1,12.7,0,0,0,1,0,0,sms_reminder,standard,0,0.775,False,False,False,False,False,False,False,1,0,0,0,0,0,0,False,False,False,False,False,False,False,False,False,False,False
4284,Tallinn,low,salaried,882.41,3336.27,185.35,3.78,34.9,0.355,low_risk,0,1.3,0,0,0,1,0,0,none,standard,1,0.78,False,False,False,False,False,False,False,1,0,0,0,0,1,0,False,False,False,False,False,False,False,False,False,False,False
4285,Tartu,upper_mid,student,3365.94,2643.33,220.28,0.79,57.06,0.232,low_risk,2,1.4,0,0,0,1,0,0,none,standard,1,0.836,False,False,False,False,False,False,False,1,0,0,0,0,1,0,False,False,False,False,False,False,False,False,False,False,False
4286,Tartu,lower_mid,salaried,1362.47,2967.24,164.85,2.18,42.31,0.398,low_risk,2,7.2,0,0,0,1,0,0,none,standard,0,0.761,False,False,False,False,False,False,False,1,0,0,0,0,0,0,False,False,False,False,False,False,False,False,False,False,False
4287,Other,upper_mid,salaried,5070.52,12115.91,1009.66,2.39,32.9,0.308,low_risk,2,1.7,0,0,0,1,0,0,none,standard,1,0.801,False,False,False,False,False,False,False,1,0,0,0,0,1,0,False,False,False,False,False,False,False,False,False,False,False
4288,Tartu,lower_mid,unemployed,1259.63,14718.7,817.71,11.68,36.24,0.667,medium_risk,4,9.1,0,0,0,0,0,0,repayment_call,standard,0,0.56,False,False,False,False,False,False,False,0,0,0,0,0,0,0,False,False,False,False,False,False,False,False,False,False,False
4289,Tallinn,lower_mid,,1038.94,16256.27,1354.69,15.65,73.67,0.741,high_risk,1,9.2,0,0,0,0,1,0,repayment_call,standard,1,0.527,False,False,False,False,False,False,False,0,0,0,0,0,1,1,True,False,False,False,False,False,False,False,False,False,False
4290,Pärnu,mid,salaried,1589.89,9581.51,798.46,6.03,38.98,0.499,medium_risk,2,2.7,0,0,0,0,1,0,none,standard,1,0.635,False,False,False,False,False,False,False,0,0,0,0,0,1,1,False,False,False,False,False,False,False,False,False,False,False
4291,Tartu,mid,student,2589.77,6001.13,500.09,2.32,30.43,0.377,low_risk,1,3.5,0,0,0,1,1,0,sms_reminder,standard,1,0.77,False,False,False,False,False,False,False,1,0,0,0,0,1,1,False,False,False,False,False,False,False,False,False,False,False
4292,Tallinn,lower_mid,salaried,893.57,1444.89,240.82,1.62,36.45,0.36,low_risk,0,4.9,0,0,0,1,0,1,sms_reminder,restructured,1,0.778,False,False,False,False,False,False,False,1,0,0,0,1,1,0,False,False,False,False,False,False,False,False,False,False,False
4293,Tartu,mid,salaried,1969.06,3675.18,612.53,1.87,33.34,0.286,low_risk,1,10.3,0,0,0,0,0,0,none,standard,1,0.731,False,False,False,False,False,False,False,0,0,0,0,0,1,0,False,False,False,False,False,False,False,False,False,False,False
4294,Other,mid,salaried,,21323.52,1776.96,6.64,39.45,0.562,medium_risk,2,5.2,0,1,0,1,0,0,none,standard,1,0.687,False,False,False,False,False,False,False,1,0,1,0,0,1,0,False,True,False,False,False,False,False,False,False,False,False
