customer_id,region,acquisition_channel,employment_type,device_type,customer_tenure_months,monthly_income,income_band,credit_utilization_percent,debt_to_income_ratio,savings_balance,active_loan_amount,loan_term_months,installment_size,loan_to_income_ratio,financial_stress_score,app_sessions_per_week,avg_session_minutes,days_since_last_login,support_tickets_last_90d,autopay_enabled,number_of_products,promo_usage_rate,delinquency_flag,missed_payments_last_12m,avg_days_late,repayment_rate_percent,risk_band,engagement_band,utilization_band,savings_balance_missing_flag,monthly_income_invalid_flag,savings_balance_invalid_flag
4525,Narva,organic,gig_worker,ios,4,2004.5,mid,19.83,0.25,1034.6,999.45,18,55.53,0.5,0.127,4,3.0,6,0,1,3,12.9,0,2,1.3,91.15,low_risk,medium_engagement,low_utilization,False,False,False
4526,Tartu,referral,salaried,android,13,1297.75,lower_mid,34.57,0.35,2505.34,558.81,18,31.04,0.43,0.163,5,8.12,11,0,0,1,60.36,1,1,2.2,91.46,low_risk,medium_engagement,medium_utilization,False,False,False
4527,Narva,organic,unemployed,ios,2,676.68,low,68.4,0.58,327.43,624.51,24,26.02,0.92,0.341,4,8.0,4,1,0,1,22.11,0,2,9.6,87.83,medium_risk,medium_engagement,medium_utilization,False,False,False
4528,Other,organic,unemployed,ios,1,393.46,low,72.8,0.53,,127.46,12,10.62,0.32,0.278,6,3.8,9,0,0,1,53.53,0,0,1.4,98.92,low_risk,medium_engagement,high_utilization,True,False,False
4529,Tartu,referral,unemployed,android,25,885.76,low,38.81,0.42,1554.07,830.73,12,69.23,0.94,0.245,5,5.2,8,0,1,1,39.39,1,3,10.9,84.75,low_risk,medium_engagement,medium_utilization,False,False,False
4530,Tallinn,organic,salaried,ios,8,2434.57,mid,26.08,0.26,763.74,1111.61,9,123.51,0.46,0.138,3,6.54,54,1,1,1,6.67,0,0,0.0,99.33,low_risk,medium_engagement,low_utilization,False,False,False
4531,Tallinn,organic,salaried,android,10,1521.23,lower_mid,19.16,0.34,685.51,2090.28,24,87.1,1.37,0.243,8,8.07,0,0,1,2,32.64,0,0,1.3,98.99,low_risk,high_engagement,low_utilization,False,False,False
4532,Tallinn,referral,self_employed,ios,3,3250.49,upper_mid,11.1,0.24,2587.21,1749.41,9,194.38,0.54,0.107,4,6.74,11,0,1,2,44.86,0,0,1.1,99.42,low_risk,medium_engagement,low_utilization,False,False,False
4533,Tallinn,organic,salaried,web,1,2361.25,mid,35.9,0.38,9797.16,3788.02,12,315.67,1.6,0.295,4,5.7,6,1,1,2,53.08,0,1,6.5,91.77,low_risk,medium_engagement,medium_utilization,False,False,False
4534,Tallinn,organic,salaried,android,6,2272.21,mid,18.95,0.22,657.77,2172.64,18,120.7,0.96,0.174,4,10.33,14,2,0,1,55.09,0,2,4.3,83.47,low_risk,medium_engagement,low_utilization,False,False,False
4535,Tartu,organic,salaried,ios,10,1972.39,mid,6.86,0.18,537.1,1383.27,9,153.7,0.7,0.114,5,8.08,8,0,1,1,18.52,0,1,4.4,92.5,low_risk,medium_engagement,low_utilization,False,False,False
4536,Tartu,referral,self_employed,android,20,1894.66,mid,15.55,0.21,1337.91,1023.43,18,56.86,0.54,0.114,2,3.36,4,0,1,1,12.99,0,0,2.4,99.11,low_risk,low_engagement,low_utilization,False,False,False
4537,Tartu,referral,salaried,android,10,1837.52,mid,25.69,0.36,3073.62,2968.16,18,164.9,1.62,0.28,3,6.2,1,1,0,2,19.28,0,1,2.3,93.97,low_risk,medium_engagement,low_utilization,False,False,False
4538,Tartu,referral,salaried,android,21,1620.14,lower_mid,12.57,0.11,1946.37,582.48,3,194.16,0.36,0.066,1,9.78,3,0,1,1,9.76,0,1,8.5,91.77,low_risk,low_engagement,low_utilization,False,False,False
4539,Tallinn,organic,salaried,android,2,3228.87,upper_mid,18.42,0.19,1134.57,1458.72,9,162.08,0.45,0.106,3,6.31,5,0,1,1,30.39,0,0,0.7,99.74,low_risk,medium_engagement,low_utilization,False,False,False
4540,Tallinn,organic,gig_worker,android,1,1136.15,lower_mid,39.7,0.46,,1743.1,24,72.63,1.53,0.332,5,6.39,3,2,1,1,59.76,0,2,2.0,87.84,medium_risk,medium_engagement,medium_utilization,True,False,False
4541,Tallinn,organic,self_employed,ios,2,1580.29,lower_mid,55.88,0.47,389.35,820.58,3,273.53,0.52,0.249,7,5.11,1,1,1,1,37.69,0,2,6.1,90.14,low_risk,high_engagement,medium_utilization,False,False,False
4542,Tartu,paid_search,salaried,ios,21,2007.09,mid,46.09,0.5,975.91,1312.72,9,145.86,0.65,0.245,3,3.58,1,1,1,4,15.1,0,2,5.4,83.63,low_risk,medium_engagement,medium_utilization,False,False,False
4543,Tallinn,social,unemployed,web,20,1070.15,lower_mid,64.16,0.57,491.65,1857.32,18,103.18,1.74,0.421,7,6.51,4,0,0,1,44.97,0,2,8.0,83.61,medium_risk,high_engagement,medium_utilization,False,False,False
4544,Tallinn,organic,salaried,ios,2,3120.04,upper_mid,38.82,0.44,1260.87,2257.37,9,250.82,0.72,0.225,5,5.6,15,1,0,1,46.33,0,1,5.9,90.85,low_risk,medium_engagement,medium_utilization,False,False,False
4545,Tallinn,organic,self_employed,ios,0,1654.76,lower_mid,48.42,0.45,594.1,1808.11,12,150.68,1.09,0.292,5,2.89,4,3,1,1,25.29,0,0,0.0,97.99,low_risk,medium_engagement,medium_utilization,False,False,False
4546,Narva,organic,gig_worker,ios,16,2074.0,mid,55.21,0.4,685.32,1874.81,18,104.16,0.9,0.273,5,4.19,2,1,1,2,35.22,0,1,4.4,95.37,low_risk,medium_engagement,medium_utilization,False,False,False
4547,Tallinn,referral,gig_worker,android,27,1402.07,lower_mid,32.66,0.34,1134.15,1226.76,6,204.46,0.87,0.211,6,7.94,7,0,1,1,16.39,0,1,7.5,91.53,low_risk,medium_engagement,medium_utilization,False,False,False
4548,Pärnu,referral,salaried,android,20,1563.21,lower_mid,22.93,0.18,1138.13,1555.36,6,259.23,0.99,0.174,7,3.08,24,0,1,4,6.61,0,2,8.7,84.83,low_risk,high_engagement,low_utilization,False,False,False
4549,Pärnu,referral,,android,3,719.52,low,56.33,0.45,,336.19,12,28.02,0.47,0.239,3,5.53,10,2,1,1,13.54,0,0,0.4,98.4,low_risk,medium_engagement,medium_utilization,True,False,False
4550,Narva,partner,student,android,12,1374.54,lower_mid,37.86,0.31,868.87,169.15,9,18.79,0.12,0.132,5,6.55,9,2,1,2,38.36,0,0,1.5,99.23,low_risk,medium_engagement,medium_utilization,False,False,False
4551,Other,paid_search,self_employed,android,20,3938.7,upper_mid,22.89,0.13,,1804.43,6,300.74,0.46,0.108,5,6.58,6,0,1,2,22.62,0,0,0.0,99.52,low_risk,medium_engagement,low_utilization,True,False,False
4552,Tallinn,organic,salaried,android,4,2348.73,mid,23.95,0.32,1315.62,3444.24,12,287.02,1.47,0.257,4,9.48,1,2,0,2,6.18,0,1,2.9,91.46,low_risk,medium_engagement,low_utilization,False,False,False
4553,Tallinn,organic,salaried,ios,11,1722.28,lower_mid,41.22,0.4,492.87,1324.19,24,55.17,0.77,0.233,4,5.24,21,0,1,2,31.16,1,3,10.0,75.54,low_risk,medium_engagement,medium_utilization,False,False,False
4554,Other,referral,self_employed,ios,5,1818.72,mid,17.21,0.35,3501.97,758.72,6,126.45,0.42,0.126,7,5.54,2,0,1,1,21.1,0,1,5.1,95.12,low_risk,high_engagement,low_utilization,False,False,False
4555,Tartu,referral,salaried,android,4,1608.15,lower_mid,8.34,0.1,428.92,754.05,12,62.84,0.47,0.076,4,9.12,2,1,1,2,16.96,0,1,5.5,90.99,low_risk,medium_engagement,low_utilization,False,False,False
4556,Tartu,paid_search,gig_worker,ios,49,1087.89,lower_mid,39.39,0.45,124.9,1352.16,12,112.68,1.24,0.3,1,4.8,2,0,0,1,20.32,0,1,1.9,90.35,low_risk,low_engagement,medium_utilization,False,False,False
4557,Pärnu,referral,salaried,android,34,1635.05,lower_mid,53.99,0.26,1218.11,6196.73,12,516.39,3.79,0.565,4,7.21,7,1,1,2,2.52,1,1,6.7,90.46,medium_risk,medium_engagement,medium_utilization,False,False,False
4558,Pärnu,referral,self_employed,android,8,1847.96,mid,21.69,0.26,1258.67,1864.66,12,155.39,1.01,0.189,3,6.01,1,1,1,1,15.22,0,1,6.5,93.57,low_risk,medium_engagement,low_utilization,False,False,False
4559,Other,social,salaried,android,2,2190.6,mid,67.88,0.68,839.07,641.73,12,53.48,0.29,0.284,5,5.83,3,1,1,1,30.24,0,0,0.0,98.35,low_risk,medium_engagement,medium_utilization,False,False,False
4560,Other,referral,salaried,ios,18,1993.88,mid,0.0,0.15,1810.84,3564.18,3,1188.06,1.79,0.21,2,8.03,2,1,0,2,30.21,0,0,0.0,99.48,low_risk,low_engagement,low_utilization,False,False,False
4561,Pärnu,partner,salaried,ios,4,1943.47,mid,42.14,0.32,849.99,1268.61,12,105.72,0.65,0.203,3,0.56,18,0,1,2,14.79,0,1,2.6,91.98,low_risk,medium_engagement,medium_utilization,False,False,False
4562,Tallinn,organic,salaried,android,3,2740.42,mid,27.98,0.3,1040.5,2694.88,6,449.15,0.98,0.207,9,4.78,0,2,0,2,57.81,0,1,6.1,92.07,low_risk,high_engagement,low_utilization,False,False,False
4563,Other,referral,salaried,ios,7,1938.11,mid,9.24,0.27,1375.2,3387.23,12,282.27,1.75,0.249,7,7.57,1,0,1,1,31.23,0,3,15.1,83.84,low_risk,high_engagement,low_utilization,False,False,False
4564,Tallinn,social,gig_worker,android,11,1274.24,lower_mid,77.37,0.55,172.42,568.54,12,47.38,0.45,0.304,7,4.23,0,1,0,2,32.58,0,0,0.0,97.78,low_risk,high_engagement,high_utilization,False,False,False
4565,Tallinn,paid_search,self_employed,android,1,1786.14,lower_mid,31.4,0.35,,6694.83,9,743.87,3.75,0.529,14,5.34,7,1,1,3,56.87,0,0,3.4,97.4,medium_risk,high_engagement,medium_utilization,True,False,False
4566,Other,partner,self_employed,web,12,3260.9,upper_mid,22.86,0.31,1121.35,2583.02,12,215.25,0.79,0.177,3,4.84,4,1,1,2,18.84,0,0,0.0,99.45,low_risk,medium_engagement,low_utilization,False,False,False
4567,Tallinn,referral,self_employed,android,0,1599.88,lower_mid,47.4,0.45,285.08,2536.62,24,105.69,1.59,0.35,4,9.64,13,2,1,2,29.53,1,4,13.7,79.02,medium_risk,medium_engagement,medium_utilization,False,False,False
4568,Tallinn,organic,salaried,android,31,2587.37,mid,8.17,0.28,2184.11,2722.01,24,113.42,1.05,0.168,1,6.15,1,0,0,1,54.64,1,1,3.1,91.49,low_risk,low_engagement,low_utilization,False,False,False
4569,Tallinn,referral,salaried,android,35,1616.08,lower_mid,20.27,0.42,498.39,339.14,6,56.52,0.21,0.133,1,5.21,10,0,1,1,20.01,0,1,2.7,95.01,low_risk,low_engagement,low_utilization,False,False,False
4570,Other,organic,salaried,ios,18,2373.62,mid,40.62,0.38,2767.06,1144.58,6,190.76,0.48,0.186,5,3.19,10,0,1,1,11.81,0,0,0.0,98.84,low_risk,medium_engagement,medium_utilization,False,False,False
4571,Tartu,social,self_employed,android,9,2300.29,mid,51.44,0.46,218.51,1985.75,12,165.48,0.86,0.28,3,6.58,1,1,1,1,20.18,0,0,0.3,98.77,low_risk,medium_engagement,medium_utilization,False,False,False
4572,Pärnu,partner,salaried,android,4,3069.23,upper_mid,25.59,0.2,487.77,375.66,9,41.74,0.12,0.09,2,2.3,2,1,1,1,44.79,0,0,0.2,99.82,low_risk,low_engagement,low_utilization,False,False,False
4573,Tallinn,organic,salaried,android,19,1835.73,mid,42.58,0.46,647.74,2551.49,3,850.5,1.39,0.316,5,1.54,1,1,1,2,39.42,0,4,14.4,64.32,low_risk,medium_engagement,medium_utilization,False,False,False
4574,Narva,organic,self_employed,android,38,1286.55,lower_mid,41.09,0.48,671.85,1034.82,6,172.47,0.8,0.25,7,5.1,5,0,0,1,25.9,0,4,22.1,73.61,low_risk,high_engagement,medium_utilization,False,False,False
4575,Narva,referral,unemployed,ios,2,494.02,low,22.38,0.33,159.8,805.4,6,134.23,1.63,0.285,3,0.96,14,2,1,2,16.79,0,1,3.8,92.49,low_risk,medium_engagement,low_utilization,False,False,False
4576,Tallinn,paid_search,self_employed,android,9,2662.97,mid,75.61,0.45,672.44,1859.96,24,77.5,0.7,0.301,3,5.56,0,1,1,3,37.61,0,0,1.9,98.4,low_risk,medium_engagement,high_utilization,False,False,False
4577,Tallinn,organic,gig_worker,ios,5,2797.48,mid,26.59,0.26,,7384.71,9,820.52,2.64,0.373,6,8.94,5,0,0,1,22.82,0,1,7.5,92.77,medium_risk,medium_engagement,low_utilization,True,False,False
4578,Tallinn,paid_search,self_employed,android,6,2544.45,mid,0.0,0.15,1008.14,1142.01,3,380.67,0.45,0.063,2,8.69,22,0,0,1,12.37,0,0,0.0,99.82,low_risk,low_engagement,low_utilization,False,False,False
4579,Other,paid_search,salaried,android,7,1350.11,lower_mid,2.44,0.09,265.83,750.45,9,83.38,0.56,0.076,3,7.21,18,1,1,2,43.79,0,1,5.2,92.24,low_risk,medium_engagement,low_utilization,False,False,False
4580,Pärnu,organic,self_employed,ios,42,2514.52,mid,16.6,0.41,1247.33,2458.85,6,409.81,0.98,0.205,3,8.02,0,0,1,1,39.3,0,2,10.3,86.11,low_risk,medium_engagement,low_utilization,False,False,False
4581,Other,partner,,ios,4,970.23,low,60.04,0.51,158.88,454.86,9,50.54,0.47,0.264,3,5.34,12,0,1,1,22.11,1,6,27.0,52.21,low_risk,medium_engagement,medium_utilization,False,False,False
4582,Tallinn,social,salaried,ios,10,1858.44,mid,31.44,0.4,1486.55,2265.85,12,188.82,1.22,0.258,7,4.38,2,2,1,1,20.05,0,0,0.1,98.87,low_risk,high_engagement,medium_utilization,False,False,False
4583,Narva,partner,salaried,android,42,2242.22,mid,29.44,0.39,1723.08,707.86,24,29.49,0.32,0.15,3,6.69,2,1,1,1,12.08,0,1,0.4,94.34,low_risk,medium_engagement,low_utilization,False,False,False
4584,Narva,partner,salaried,android,9,2378.13,mid,12.63,0.23,1312.14,6191.79,3,2063.93,2.6,0.344,5,8.13,7,1,1,1,31.93,0,1,0.0,92.42,medium_risk,medium_engagement,low_utilization,False,False,False
4585,Pärnu,organic,salaried,android,28,2148.66,mid,6.15,0.09,1828.18,1582.36,12,131.86,0.74,0.092,4,6.26,10,0,1,2,24.81,0,0,0.0,99.57,low_risk,medium_engagement,low_utilization,False,False,False
4586,Other,organic,student,android,1,688.73,low,12.73,0.28,188.19,248.38,3,82.79,0.36,0.113,3,5.44,7,1,0,1,33.54,0,0,0.0,99.27,low_risk,medium_engagement,low_utilization,False,False,False
4587,Tallinn,organic,salaried,android,43,3043.24,upper_mid,33.13,0.49,3162.14,1699.4,6,283.23,0.56,0.201,6,2.96,24,1,0,1,18.14,0,0,2.8,99.09,low_risk,medium_engagement,medium_utilization,False,False,False
4588,Tallinn,partner,salaried,android,3,1745.93,lower_mid,0.0,0.12,764.79,1480.23,9,164.47,0.85,0.103,4,0.99,8,0,1,1,39.72,0,2,5.0,84.6,low_risk,medium_engagement,low_utilization,False,False,False
4589,Pärnu,social,student,android,55,1318.59,lower_mid,42.32,0.34,2172.33,3717.99,18,206.55,2.82,0.446,3,6.84,8,2,1,1,2.46,0,3,14.4,72.08,medium_risk,medium_engagement,medium_utilization,False,False,False
4590,Pärnu,referral,salaried,ios,3,1304.94,lower_mid,34.19,0.41,518.86,1589.55,12,132.46,1.22,0.272,7,8.78,10,1,1,2,13.17,0,2,4.8,87.51,low_risk,high_engagement,medium_utilization,False,False,False
4591,Tartu,social,salaried,android,8,2264.54,mid,14.56,0.3,970.16,1621.94,12,135.16,0.72,0.151,6,3.13,5,2,0,1,10.19,0,0,4.1,98.84,low_risk,medium_engagement,low_utilization,False,False,False
4592,Tallinn,referral,student,android,5,553.4,low,49.95,0.52,205.89,813.51,3,271.17,1.47,0.358,4,7.23,5,1,1,1,31.24,0,1,6.9,91.54,medium_risk,medium_engagement,medium_utilization,False,False,False
4593,Tartu,paid_search,salaried,ios,8,1568.33,lower_mid,22.89,0.26,1364.25,3575.73,18,198.65,2.28,0.334,8,7.46,12,0,0,3,39.89,1,1,3.6,90.99,medium_risk,high_engagement,low_utilization,False,False,False
4594,Tallinn,paid_search,self_employed,android,4,1587.72,lower_mid,17.14,0.23,2763.0,3606.18,9,400.69,2.27,0.311,6,7.14,10,1,1,2,56.01,0,1,3.2,93.46,low_risk,medium_engagement,low_utilization,False,False,False
4595,Tartu,organic,salaried,android,47,3575.66,upper_mid,28.04,0.09,2506.28,1375.9,6,229.32,0.38,0.093,1,3.25,10,0,1,3,5.37,0,0,0.0,99.39,low_risk,low_engagement,low_utilization,False,False,False
4596,Pärnu,organic,salaried,ios,5,3319.27,upper_mid,1.69,0.16,10915.58,2271.82,3,757.27,0.68,0.08,6,1.53,3,0,1,3,7.73,0,1,1.7,94.25,low_risk,medium_engagement,low_utilization,False,False,False
4597,Narva,referral,salaried,ios,15,2851.73,mid,46.07,0.36,692.41,1497.52,18,83.2,0.53,0.206,3,3.74,4,0,1,2,20.26,0,1,5.5,94.96,low_risk,medium_engagement,medium_utilization,False,False,False
4598,Tallinn,paid_search,salaried,android,2,2124.61,mid,47.27,0.23,809.25,4474.02,9,497.11,2.11,0.359,4,6.68,1,1,1,1,18.96,0,1,5.9,91.07,medium_risk,medium_engagement,medium_utilization,False,False,False
4599,Tallinn,paid_search,unemployed,android,24,694.22,low,50.15,0.58,130.09,506.51,12,42.21,0.73,0.289,4,4.54,10,2,1,2,21.55,0,1,9.7,92.07,low_risk,medium_engagement,medium_utilization,False,False,False
4600,Tallinn,paid_search,unemployed,android,11,1012.56,lower_mid,45.66,0.42,313.42,417.92,12,34.83,0.41,0.208,1,5.38,5,0,0,1,22.26,0,0,5.1,99.58,low_risk,low_engagement,medium_utilization,False,False,False
4601,Tallinn,organic,student,android,54,1086.47,lower_mid,20.91,0.12,377.59,404.94,12,33.74,0.37,0.094,2,4.83,4,0,1,1,52.7,0,0,0.0,99.44,low_risk,low_engagement,low_utilization,False,False,False
4602,Narva,paid_search,salaried,ios,8,2113.28,mid,6.75,0.22,448.73,1854.3,24,77.26,0.88,0.143,2,4.82,3,2,0,2,28.17,0,0,1.0,99.64,low_risk,low_engagement,low_utilization,False,False,False
4603,Other,paid_search,unemployed,ios,3,1093.68,lower_mid,24.17,0.43,1223.16,2504.27,12,208.69,2.29,0.371,5,6.83,2,0,1,1,15.28,0,1,4.5,90.34,medium_risk,medium_engagement,low_utilization,False,False,False
4604,Tallinn,paid_search,self_employed,ios,6,2526.76,mid,60.33,0.58,1502.09,6052.57,12,504.38,2.4,0.483,4,4.75,9,2,1,2,25.41,0,1,6.8,90.3,medium_risk,medium_engagement,medium_utilization,False,False,False
4605,Narva,partner,salaried,android,19,2285.96,mid,43.3,0.47,784.17,2378.57,12,198.21,1.04,0.279,3,7.37,6,1,0,2,62.68,0,0,0.0,97.97,low_risk,medium_engagement,medium_utilization,False,False,False
4606,Other,paid_search,self_employed,web,15,1618.03,lower_mid,17.6,0.15,1206.38,3181.51,12,265.13,1.97,0.267,4,3.88,12,0,1,3,31.29,0,1,6.7,92.16,low_risk,medium_engagement,low_utilization,False,False,False
4607,Narva,referral,salaried,ios,21,1732.74,lower_mid,37.1,0.31,626.13,1487.91,24,62.0,0.86,0.216,4,6.31,8,1,1,1,45.95,0,0,4.4,98.66,low_risk,medium_engagement,medium_utilization,False,False,False
4608,Tallinn,social,salaried,android,1,1866.89,mid,47.19,0.34,701.19,1227.83,9,136.43,0.66,0.219,2,4.58,19,0,1,1,45.78,0,2,7.6,81.81,low_risk,low_engagement,medium_utilization,False,False,False
4609,Other,partner,gig_worker,android,12,1584.16,lower_mid,49.93,0.43,998.37,1838.14,3,612.71,1.16,0.296,7,4.73,17,0,0,1,17.88,0,2,5.2,89.88,low_risk,high_engagement,medium_utilization,False,False,False
4610,Tallinn,social,self_employed,ios,38,2545.63,mid,64.74,0.57,905.76,2838.9,6,473.15,1.12,0.349,5,6.25,7,3,0,1,12.21,0,1,1.7,94.14,medium_risk,medium_engagement,medium_utilization,False,False,False
4611,Tallinn,organic,salaried,android,2,1266.73,lower_mid,39.27,0.4,618.75,1154.41,18,64.13,0.91,0.244,4,5.48,22,2,1,2,11.28,1,1,1.1,91.11,low_risk,medium_engagement,medium_utilization,False,False,False
4612,Tallinn,organic,salaried,android,1,1062.5,lower_mid,35.11,0.27,127.2,1422.93,24,59.29,1.34,0.267,4,6.49,26,0,0,1,13.81,0,6,16.0,55.81,low_risk,medium_engagement,medium_utilization,False,False,False
4613,Tartu,organic,student,ios,18,609.24,low,45.45,0.39,,1707.42,3,569.14,2.8,0.468,4,7.57,1,0,1,1,70.49,1,3,2.8,84.95,medium_risk,medium_engagement,medium_utilization,True,False,False
4614,Tallinn,organic,self_employed,android,5,1647.35,lower_mid,23.92,0.37,2433.54,406.69,3,135.56,0.25,0.126,4,1.15,34,1,1,1,4.08,0,1,3.2,94.42,low_risk,medium_engagement,low_utilization,False,False,False
4615,Tallinn,social,salaried,ios,15,3191.59,upper_mid,18.12,0.29,4021.43,4772.1,3,530.23,0.5,0.124,8,6.31,14,0,1,3,10.2,0,0,0.0,99.02,low_risk,high_engagement,low_utilization,False,False,False
4616,Tallinn,referral,salaried,ios,11,1903.68,mid,29.09,0.34,677.58,621.7,6,103.62,0.33,0.146,5,6.41,9,1,1,2,36.26,1,4,25.1,73.41,low_risk,medium_engagement,low_utilization,False,False,False
4617,Narva,organic,salaried,ios,60,2295.86,mid,36.33,0.28,2371.19,786.69,6,131.12,0.34,0.143,2,5.6,25,1,1,2,4.38,0,1,6.4,92.93,low_risk,low_engagement,medium_utilization,False,False,False
4618,Other,organic,unemployed,android,31,752.38,low,13.72,0.24,629.15,187.64,9,20.85,0.25,0.088,4,7.03,15,0,1,1,19.61,0,0,1.1,99.78,low_risk,medium_engagement,low_utilization,False,False,False
4619,Tallinn,organic,salaried,android,16,1467.69,lower_mid,70.85,0.45,253.94,1554.56,9,172.73,1.06,0.338,7,7.07,16,1,1,2,26.22,1,1,3.6,90.44,medium_risk,high_engagement,high_utilization,False,False,False
4620,Other,referral,salaried,android,4,3500.47,upper_mid,52.46,0.37,1169.6,4329.58,12,360.8,1.24,0.297,5,3.42,2,0,1,1,14.86,0,2,8.2,88.95,low_risk,medium_engagement,medium_utilization,False,False,False
4621,Other,referral,salaried,android,4,1664.05,lower_mid,23.64,0.16,860.14,4819.54,18,267.75,2.9,0.388,3,9.97,4,0,0,1,34.3,0,2,6.4,89.74,medium_risk,medium_engagement,low_utilization,False,False,False
4622,Narva,partner,student,android,30,1467.28,lower_mid,31.98,0.46,132.09,3435.32,12,286.28,2.34,0.411,3,7.62,4,0,1,1,52.93,1,1,5.9,91.52,medium_risk,medium_engagement,medium_utilization,False,False,False
4623,Tallinn,social,self_employed,android,12,1817.92,mid,28.28,0.45,1125.22,3547.19,3,1182.4,1.95,0.346,6,3.56,2,0,0,2,56.27,1,4,23.8,74.81,medium_risk,medium_engagement,low_utilization,False,False,False
4624,Pärnu,organic,self_employed,android,22,1688.31,lower_mid,37.44,0.28,357.05,491.13,18,27.28,0.29,0.15,2,4.34,3,1,0,3,63.98,0,0,0.0,98.92,low_risk,low_engagement,medium_utilization,False,False,False
4625,Other,organic,salaried,android,8,1423.56,lower_mid,10.54,0.15,399.74,2183.91,12,181.99,1.53,0.21,0,4.76,2,0,0,2,22.27,0,1,5.4,92.29,low_risk,low_engagement,low_utilization,False,False,False
4626,Pärnu,organic,salaried,ios,2,2250.13,mid,33.84,0.31,1285.71,859.66,12,71.64,0.38,0.152,3,6.55,8,3,1,1,12.89,1,1,9.6,91.7,low_risk,medium_engagement,medium_utilization,False,False,False
4627,Tallinn,paid_search,unemployed,android,6,1430.82,lower_mid,48.94,0.52,481.78,825.59,12,68.8,0.58,0.251,2,7.74,9,0,1,1,26.45,0,0,2.2,98.49,low_risk,low_engagement,medium_utilization,False,False,False
4628,Tartu,social,unemployed,android,2,751.24,low,40.7,0.42,168.73,781.98,9,86.89,1.04,0.272,4,6.41,31,1,0,1,30.98,0,1,2.7,90.3,low_risk,medium_engagement,medium_utilization,False,False,False
4629,Pärnu,paid_search,unemployed,android,21,714.53,low,30.02,0.43,421.7,524.0,6,87.33,0.73,0.213,2,6.94,51,0,1,1,31.58,0,1,5.4,93.53,low_risk,low_engagement,medium_utilization,False,False,False
4630,Tartu,referral,unemployed,ios,17,514.74,low,31.21,0.46,140.84,574.14,24,23.92,1.12,0.272,5,6.96,6,1,1,4,24.93,0,3,9.4,73.88,low_risk,medium_engagement,medium_utilization,False,False,False
4631,Tallinn,paid_search,,android,1,1660.8,lower_mid,41.17,0.42,412.0,3090.44,18,171.69,1.86,0.361,10,1.48,10,0,0,1,41.89,0,3,10.7,79.25,medium_risk,high_engagement,medium_utilization,False,False,False
4632,Tallinn,organic,self_employed,android,14,2007.76,mid,12.64,0.24,2958.76,3401.16,6,566.86,1.69,0.239,6,3.86,6,0,1,1,13.95,0,0,0.0,99.5,low_risk,medium_engagement,low_utilization,False,False,False
4633,Narva,organic,student,android,29,831.51,low,56.16,0.57,376.4,666.91,9,74.1,0.8,0.301,3,0.88,1,0,1,1,4.58,0,0,0.0,98.37,low_risk,medium_engagement,medium_utilization,False,False,False
4634,Other,paid_search,,ios,17,2259.25,mid,12.14,0.3,1772.24,2262.08,3,754.03,1.0,0.175,5,3.97,16,0,1,1,29.64,0,1,4.3,95.02,low_risk,medium_engagement,low_utilization,False,False,False
