user_id,signup_date,acquisition_channel,region,company_size,industry,experiment_group,experiment_eligibility_flag,assignment_valid_flag,exposure_days,low_exposure_flag,onboarding_completion_flag,activation_flag,retained_30d,retained_60d,churn_30d,upgrade_flag,expansion_revenue_flag,negative_feedback_flag,sessions_first_14d,feature_adoption_count,support_tickets_first_30d,time_to_activation_days,monthly_subscription_value,subscription_value_band,engagement_band,feature_adoption_band,experiment_eligibility_flag_invalid_flag,assignment_valid_flag_invalid_flag,low_exposure_flag_invalid_flag,onboarding_completion_flag_invalid_flag,activation_flag_invalid_flag,retained_30d_invalid_flag,retained_60d_invalid_flag,churn_30d_invalid_flag,upgrade_flag_invalid_flag,expansion_revenue_flag_invalid_flag,negative_feedback_flag_invalid_flag,experiment_eligibility_flag_clean,assignment_valid_flag_clean,low_exposure_flag_clean,onboarding_completion_flag_clean,activation_flag_clean,retained_30d_clean,retained_60d_clean,churn_30d_clean,upgrade_flag_clean,expansion_revenue_flag_clean,negative_feedback_flag_clean,acquisition_channel_missing_flag,company_size_missing_flag,time_to_activation_days_missing_flag,exposure_days_invalid_flag,sessions_first_14d_invalid_flag,feature_adoption_count_invalid_flag,support_tickets_first_30d_invalid_flag,time_to_activation_days_invalid_flag,monthly_subscription_value_invalid_flag
5188,2026-03-26,paid_search,North America,mid_market,retail,treatment,1,1,30,0,0,1,0,1,1,0,0,0,14,4,0,12.3,193.86,high_value,high_engagement,moderate_adoption,False,False,False,False,False,False,False,False,False,False,False,1,1,0,0,1,0,1,1,0,0,0,False,False,False,False,False,False,False,False,False
5189,2026-03-26,referral,Europe,enterprise,other,control,1,1,29,0,0,1,0,0,1,0,0,0,10,5,0,5.6,653.57,enterprise_value,high_engagement,moderate_adoption,False,False,False,False,False,False,False,False,False,False,False,1,1,0,0,1,0,0,1,0,0,0,False,False,False,False,False,False,False,False,False
5190,2026-02-09,paid_search,APAC,solo,other,treatment,1,1,26,0,0,1,0,1,1,0,0,1,5,1,3,5.4,23.81,low_value,moderate_engagement,minimal_adoption,False,False,False,False,False,False,False,False,False,False,False,1,1,0,0,1,0,1,1,0,0,1,False,False,False,False,False,False,False,False,False
5191,2026-01-23,organic,North America,small,software,control,1,1,21,0,0,1,0,1,1,0,1,0,12,4,2,3.2,106.79,mid_value,high_engagement,moderate_adoption,False,False,False,False,False,False,False,False,False,False,False,1,1,0,0,1,0,1,1,0,1,0,False,False,False,False,False,False,False,False,False
5192,2026-02-25,organic,UK,solo,healthcare,control,1,1,26,0,0,1,1,0,0,0,0,0,9,6,1,6.6,35.56,low_value,high_engagement,moderate_adoption,False,False,False,False,False,False,False,False,False,False,False,1,1,0,0,1,1,0,0,0,0,0,False,False,False,False,False,False,False,False,False
5193,2026-01-06,partner,APAC,enterprise,retail,control,1,1,22,0,1,0,0,0,1,0,0,0,4,3,0,,448.09,high_value,moderate_engagement,basic_adoption,False,False,False,False,False,False,False,False,False,False,False,1,1,0,1,0,0,0,1,0,0,0,False,False,True,False,False,False,False,False,False
5194,2026-03-27,referral,Europe,solo,software,control,1,1,27,0,1,0,1,1,0,0,0,0,12,4,0,,17.35,low_value,high_engagement,moderate_adoption,False,False,False,False,False,False,False,False,False,False,False,1,1,0,1,0,1,1,0,0,0,0,False,False,True,False,False,False,False,False,False
5195,2026-02-19,paid_social,North America,small,education,treatment,1,1,22,0,1,1,0,0,1,0,0,0,9,3,0,2.2,99.06,mid_value,high_engagement,basic_adoption,False,False,False,False,False,False,False,False,False,False,False,1,1,0,1,1,0,0,1,0,0,0,False,False,False,False,False,False,False,False,False
5196,2026-02-06,organic,APAC,solo,healthcare,treatment,1,1,22,0,1,1,0,0,1,0,0,0,7,4,0,4.0,31.74,low_value,moderate_engagement,moderate_adoption,False,False,False,False,False,False,False,False,False,False,False,1,1,0,1,1,0,0,1,0,0,0,False,False,False,False,False,False,False,False,False
5197,2026-03-05,partner,APAC,small,healthcare,control,1,1,28,0,1,1,1,1,0,0,0,0,10,2,1,9.0,96.4,mid_value,high_engagement,basic_adoption,False,False,False,False,False,False,False,False,False,False,False,1,1,0,1,1,1,1,0,0,0,0,False,False,False,False,False,False,False,False,False
5198,2026-02-23,direct,UK,small,software,treatment,1,1,28,0,1,1,0,0,1,0,0,0,9,2,1,5.6,105.57,mid_value,high_engagement,basic_adoption,False,False,False,False,False,False,False,False,False,False,False,1,1,0,1,1,0,0,1,0,0,0,False,False,False,False,False,False,False,False,False
5199,2026-03-13,organic,North America,mid_market,finance,control,1,1,25,0,1,1,1,0,0,0,0,0,13,3,0,3.9,272.79,high_value,high_engagement,basic_adoption,False,False,False,False,False,False,False,False,False,False,False,1,1,0,1,1,1,0,0,0,0,0,False,False,False,False,False,False,False,False,False
5200,2026-02-18,organic,APAC,small,software,treatment,1,1,26,0,0,1,1,1,0,1,0,0,10,5,0,7.0,86.72,mid_value,high_engagement,moderate_adoption,False,False,False,False,False,False,False,False,False,False,False,1,1,0,0,1,1,1,0,1,0,0,False,False,False,False,False,False,False,False,False
5201,2026-01-11,direct,North America,small,other,treatment,1,1,27,0,0,0,0,0,1,0,0,0,4,2,0,,69.6,mid_value,moderate_engagement,basic_adoption,False,False,False,False,False,False,False,False,False,False,False,1,1,0,0,0,0,0,1,0,0,0,False,False,True,False,False,False,False,False,False
5202,2026-03-29,partner,North America,small,finance,treatment,1,1,29,0,0,0,1,0,0,0,0,0,5,2,0,,62.75,mid_value,moderate_engagement,basic_adoption,False,False,False,False,False,False,False,False,False,False,False,1,1,0,0,0,1,0,0,0,0,0,False,False,True,False,False,False,False,False,False
5203,2026-02-18,paid_social,Europe,solo,software,control,1,1,27,0,0,1,1,1,0,1,1,0,7,6,0,2.6,33.87,low_value,moderate_engagement,moderate_adoption,False,False,False,False,False,False,False,False,False,False,False,1,1,0,0,1,1,1,0,1,1,0,False,False,False,False,False,False,False,False,False
5204,2026-01-21,direct,Other,solo,software,treatment,1,1,29,0,0,1,1,1,0,0,0,1,7,6,1,7.7,18.21,low_value,moderate_engagement,moderate_adoption,False,False,False,False,False,False,False,False,False,False,False,1,1,0,0,1,1,1,0,0,0,1,False,False,False,False,False,False,False,False,False
5205,2026-03-07,referral,APAC,small,finance,treatment,1,1,25,0,0,1,0,1,1,1,1,0,10,3,1,5.3,213.06,high_value,high_engagement,basic_adoption,False,False,False,False,False,False,False,False,False,False,False,1,1,0,0,1,0,1,1,1,1,0,False,False,False,False,False,False,False,False,False
5206,2026-03-04,organic,UK,small,retail,control,1,1,21,0,1,0,0,1,1,0,0,0,5,2,0,,62.0,mid_value,moderate_engagement,basic_adoption,False,False,False,False,False,False,False,False,False,False,False,1,1,0,1,0,0,1,1,0,0,0,False,False,True,False,False,False,False,False,False
5207,2026-03-24,referral,Europe,solo,education,control,1,1,24,0,0,0,1,0,0,0,0,0,1,2,0,,24.53,low_value,low_engagement,basic_adoption,False,False,False,False,False,False,False,False,False,False,False,1,1,0,0,0,1,0,0,0,0,0,False,False,True,False,False,False,False,False,False
5208,2026-01-28,referral,North America,small,other,treatment,1,1,27,0,1,1,0,0,1,0,0,0,10,3,1,2.6,120.88,mid_value,high_engagement,basic_adoption,False,False,False,False,False,False,False,False,False,False,False,1,1,0,1,1,0,0,1,0,0,0,False,False,False,False,False,False,False,False,False
5209,2026-01-17,direct,APAC,solo,retail,treatment,1,1,22,0,1,1,1,1,0,0,0,0,14,7,1,4.0,39.9,low_value,high_engagement,broad_adoption,False,False,False,False,False,False,False,False,False,False,False,1,1,0,1,1,1,1,0,0,0,0,False,False,False,False,False,False,False,False,False
5210,2026-01-06,organic,Europe,small,finance,control,1,1,29,0,0,0,1,0,0,0,0,1,6,2,1,,59.22,mid_value,moderate_engagement,basic_adoption,False,False,False,False,False,False,False,False,False,False,False,1,1,0,0,0,1,0,0,0,0,1,False,False,True,False,False,False,False,False,False
5211,2026-01-19,paid_social,APAC,enterprise,finance,control,1,1,22,0,1,0,1,0,0,0,0,0,4,3,1,,989.69,enterprise_value,moderate_engagement,basic_adoption,False,False,False,False,False,False,False,False,False,False,False,1,1,0,1,0,1,0,0,0,0,0,False,False,True,False,False,False,False,False,False
5212,2026-02-25,partner,Europe,small,healthcare,treatment,1,1,21,0,1,1,0,1,1,0,0,0,9,2,1,4.1,147.14,mid_value,high_engagement,basic_adoption,False,False,False,False,False,False,False,False,False,False,False,1,1,0,1,1,0,1,1,0,0,0,False,False,False,False,False,False,False,False,False
5213,2026-01-28,paid_search,UK,mid_market,healthcare,control,1,1,25,0,1,1,0,0,1,0,0,1,10,4,1,11.7,226.28,high_value,high_engagement,moderate_adoption,False,False,False,False,False,False,False,False,False,False,False,1,1,0,1,1,0,0,1,0,0,1,False,False,False,False,False,False,False,False,False
5214,2026-03-07,paid_search,APAC,mid_market,retail,control,1,1,22,0,0,1,1,0,0,0,0,0,8,2,1,7.5,230.55,high_value,moderate_engagement,basic_adoption,False,False,False,False,False,False,False,False,False,False,False,1,1,0,0,1,1,0,0,0,0,0,False,False,False,False,False,False,False,False,False
5215,2026-02-07,direct,Europe,small,healthcare,control,1,1,26,0,0,0,0,0,1,0,0,0,3,1,2,,84.56,mid_value,low_engagement,minimal_adoption,False,False,False,False,False,False,False,False,False,False,False,1,1,0,0,0,0,0,1,0,0,0,False,False,True,False,False,False,False,False,False
5216,2026-02-06,paid_search,North America,small,software,treatment,1,1,22,0,1,0,1,0,0,0,0,0,5,2,2,,118.42,mid_value,moderate_engagement,basic_adoption,False,False,False,False,False,False,False,False,False,False,False,1,1,0,1,0,1,0,0,0,0,0,False,False,True,False,False,False,False,False,False
5217,2026-03-09,referral,North America,small,healthcare,control,1,1,26,0,0,0,0,1,1,0,1,0,8,2,1,,66.17,mid_value,moderate_engagement,basic_adoption,False,False,False,False,False,False,False,False,False,False,False,1,1,0,0,0,0,1,1,0,1,0,False,False,True,False,False,False,False,False,False
5218,2026-03-27,direct,APAC,small,software,control,1,1,26,0,1,0,0,1,1,0,0,0,5,5,1,,99.84,mid_value,moderate_engagement,moderate_adoption,False,False,False,False,False,False,False,False,False,False,False,1,1,0,1,0,0,1,1,0,0,0,False,False,True,False,False,False,False,False,False
5219,2026-03-31,organic,UK,mid_market,software,control,1,1,30,0,0,0,1,1,0,0,0,0,4,4,0,,192.6,high_value,moderate_engagement,moderate_adoption,False,False,False,False,False,False,False,False,False,False,False,1,1,0,0,0,1,1,0,0,0,0,False,False,True,False,False,False,False,False,False
5220,2026-02-18,direct,UK,small,finance,control,1,1,22,0,1,1,0,0,1,0,0,0,15,6,2,10.4,84.6,mid_value,high_engagement,moderate_adoption,False,False,False,False,False,False,False,False,False,False,False,1,1,0,1,1,0,0,1,0,0,0,False,False,False,False,False,False,False,False,False
5221,2026-02-12,referral,North America,mid_market,healthcare,control,1,1,22,0,1,0,0,0,1,0,0,0,4,0,2,,252.78,high_value,moderate_engagement,minimal_adoption,False,False,False,False,False,False,False,False,False,False,False,1,1,0,1,0,0,0,1,0,0,0,False,False,True,False,False,False,False,False,False
5222,2026-02-05,paid_social,UK,small,software,control,1,1,26,0,0,1,1,1,0,0,0,0,7,5,1,3.7,51.83,mid_value,moderate_engagement,moderate_adoption,False,False,False,False,False,False,False,False,False,False,False,1,1,0,0,1,1,1,0,0,0,0,False,False,False,False,False,False,False,False,False
5223,2026-02-27,paid_search,Europe,small,software,control,0,0,13,1,0,0,1,0,0,0,0,0,7,0,0,,80.14,mid_value,moderate_engagement,minimal_adoption,False,False,False,False,False,False,False,False,False,False,False,0,0,1,0,0,1,0,0,0,0,0,False,False,True,False,False,False,False,False,False
5224,2026-01-13,direct,North America,mid_market,finance,treatment,1,1,24,0,0,0,1,0,0,0,0,0,5,0,1,,279.84,high_value,moderate_engagement,minimal_adoption,False,False,False,False,False,False,False,False,False,False,False,1,1,0,0,0,1,0,0,0,0,0,False,False,True,False,False,False,False,False,False
5225,2026-02-21,organic,Other,small,software,treatment,1,1,30,0,0,1,0,0,1,0,0,0,7,2,1,0.2,131.37,mid_value,moderate_engagement,basic_adoption,False,False,False,False,False,False,False,False,False,False,False,1,1,0,0,1,0,0,1,0,0,0,False,False,False,False,False,False,False,False,False
5226,2026-02-27,paid_search,North America,small,other,treatment,1,1,24,0,1,0,0,0,1,0,1,1,4,3,2,,53.38,mid_value,moderate_engagement,basic_adoption,False,False,False,False,False,False,False,False,False,False,False,1,1,0,1,0,0,0,1,0,1,1,False,False,True,False,False,False,False,False,False
5227,2026-02-01,paid_search,North America,mid_market,education,treatment,1,1,22,0,0,0,1,1,0,0,0,0,6,1,2,,196.3,high_value,moderate_engagement,minimal_adoption,False,False,False,False,False,False,False,False,False,False,False,1,1,0,0,0,1,1,0,0,0,0,False,False,True,False,False,False,False,False,False
5228,2026-03-22,paid_search,North America,mid_market,education,treatment,1,1,24,0,1,0,0,1,1,0,0,0,2,1,0,,293.08,high_value,low_engagement,minimal_adoption,False,False,False,False,False,False,False,False,False,False,False,1,1,0,1,0,0,1,1,0,0,0,False,False,True,False,False,False,False,False,False
5229,2026-03-01,paid_search,North America,solo,healthcare,treatment,1,1,30,0,1,1,0,0,1,0,0,0,3,4,1,4.5,31.36,low_value,low_engagement,moderate_adoption,False,False,False,False,False,False,False,False,False,False,False,1,1,0,1,1,0,0,1,0,0,0,False,False,False,False,False,False,False,False,False
5230,2026-03-24,direct,Europe,small,other,treatment,1,1,27,0,1,1,1,1,0,0,0,0,16,7,2,4.2,63.29,mid_value,power_engagement,broad_adoption,False,False,False,False,False,False,False,False,False,False,False,1,1,0,1,1,1,1,0,0,0,0,False,False,False,False,False,False,False,False,False
5231,2026-02-27,direct,North America,small,education,treatment,1,1,24,0,1,0,1,0,0,0,0,0,6,1,0,,103.11,mid_value,moderate_engagement,minimal_adoption,False,False,False,False,False,False,False,False,False,False,False,1,1,0,1,0,1,0,0,0,0,0,False,False,True,False,False,False,False,False,False
5232,2026-02-25,paid_search,APAC,small,finance,treatment,1,1,26,0,1,0,1,1,0,0,0,0,8,4,2,,92.21,mid_value,moderate_engagement,moderate_adoption,False,False,False,False,False,False,False,False,False,False,False,1,1,0,1,0,1,1,0,0,0,0,False,False,True,False,False,False,False,False,False
5233,2026-01-28,paid_search,Europe,small,retail,control,1,1,25,0,0,0,0,0,1,0,0,0,4,2,0,,66.37,mid_value,moderate_engagement,basic_adoption,False,False,False,False,False,False,False,False,False,False,False,1,1,0,0,0,0,0,1,0,0,0,False,False,True,False,False,False,False,False,False
5234,2026-01-01,referral,Europe,small,healthcare,treatment,1,1,27,0,1,1,1,1,0,0,0,1,8,0,1,2.9,83.48,mid_value,moderate_engagement,minimal_adoption,False,False,False,False,False,False,False,False,False,False,False,1,1,0,1,1,1,1,0,0,0,1,False,False,False,False,False,False,False,False,False
5235,2026-02-11,organic,Europe,small,retail,control,1,1,23,0,1,0,0,0,1,0,0,0,6,4,0,,85.46,mid_value,moderate_engagement,moderate_adoption,False,False,False,False,False,False,False,False,False,False,False,1,1,0,1,0,0,0,1,0,0,0,False,False,True,False,False,False,False,False,False
5236,2026-03-23,partner,UK,solo,education,treatment,1,1,23,0,1,0,1,0,0,0,0,0,7,6,0,,32.87,low_value,moderate_engagement,moderate_adoption,False,False,False,False,False,False,False,False,False,False,False,1,1,0,1,0,1,0,0,0,0,0,False,False,True,False,False,False,False,False,False
5237,2026-02-17,partner,North America,small,healthcare,control,1,1,25,0,1,1,1,1,0,0,0,0,10,6,2,8.7,47.68,low_value,high_engagement,moderate_adoption,False,False,False,False,False,False,False,False,False,False,False,1,1,0,1,1,1,1,0,0,0,0,False,False,False,False,False,False,False,False,False
5238,2026-02-09,partner,Other,solo,retail,treatment,0,0,13,1,1,0,0,0,1,0,1,0,2,6,1,,30.53,low_value,low_engagement,moderate_adoption,False,False,False,False,False,False,False,False,False,False,False,0,0,1,1,0,0,0,1,0,1,0,False,False,True,False,False,False,False,False,False
5239,2026-03-04,paid_search,Europe,small,software,control,1,1,25,0,1,1,1,1,0,0,0,1,7,3,0,5.3,110.92,mid_value,moderate_engagement,basic_adoption,False,False,False,False,False,False,False,False,False,False,False,1,1,0,1,1,1,1,0,0,0,1,False,False,False,False,False,False,False,False,False
5240,2026-03-17,paid_search,North America,enterprise,other,control,1,1,21,0,0,0,0,0,1,0,0,0,4,2,1,,681.3,enterprise_value,moderate_engagement,basic_adoption,False,False,False,False,False,False,False,False,False,False,False,1,1,0,0,0,0,0,1,0,0,0,False,False,True,False,False,False,False,False,False
5241,2026-03-13,organic,Europe,solo,software,control,1,1,24,0,0,0,1,1,0,1,1,0,7,3,0,,26.9,low_value,moderate_engagement,basic_adoption,False,False,False,False,False,False,False,False,False,False,False,1,1,0,0,0,1,1,0,1,1,0,False,False,True,False,False,False,False,False,False
5242,2026-03-29,paid_search,Europe,solo,other,control,1,1,26,0,1,1,0,1,1,0,0,0,8,4,0,9.1,28.52,low_value,moderate_engagement,moderate_adoption,False,False,False,False,False,False,False,False,False,False,False,1,1,0,1,1,0,1,1,0,0,0,False,False,False,False,False,False,False,False,False
5243,2026-03-21,paid_search,APAC,solo,retail,treatment,1,1,27,0,0,0,0,0,1,0,0,0,3,2,0,,21.0,low_value,low_engagement,basic_adoption,False,False,False,False,False,False,False,False,False,False,False,1,1,0,0,0,0,0,1,0,0,0,False,False,True,False,False,False,False,False,False
5244,2026-01-04,direct,North America,small,healthcare,treatment,0,0,14,1,1,0,1,1,0,0,0,1,8,3,1,,75.84,mid_value,moderate_engagement,basic_adoption,False,False,False,False,False,False,False,False,False,False,False,0,0,1,1,0,1,1,0,0,0,1,False,False,True,False,False,False,False,False,False
5245,2026-02-07,direct,North America,solo,finance,control,1,1,25,0,0,0,0,0,1,0,0,0,2,2,0,,25.83,low_value,low_engagement,basic_adoption,False,False,False,False,False,False,False,False,False,False,False,1,1,0,0,0,0,0,1,0,0,0,False,False,True,False,False,False,False,False,False
5246,2026-01-27,direct,North America,small,finance,treatment,1,1,22,0,0,1,1,1,0,0,0,0,4,9,3,10.5,75.53,mid_value,moderate_engagement,broad_adoption,False,False,False,False,False,False,False,False,False,False,False,1,1,0,0,1,1,1,0,0,0,0,False,False,False,False,False,False,False,False,False
5247,2026-01-09,direct,North America,small,education,control,1,1,22,0,0,0,0,0,1,0,1,1,8,2,0,,70.17,mid_value,moderate_engagement,basic_adoption,False,False,False,False,False,False,False,False,False,False,False,1,1,0,0,0,0,0,1,0,1,1,False,False,True,False,False,False,False,False,False
5248,2026-01-16,organic,UK,small,software,treatment,1,1,23,0,1,1,1,1,0,0,1,0,13,8,1,7.5,50.24,mid_value,high_engagement,broad_adoption,False,False,False,False,False,False,False,False,False,False,False,1,1,0,1,1,1,1,0,0,1,0,False,False,False,False,False,False,False,False,False
5249,2026-02-25,referral,Europe,mid_market,software,control,1,1,24,0,1,1,1,1,0,1,1,0,12,3,0,0.8,258.48,high_value,high_engagement,basic_adoption,False,False,False,False,False,False,False,False,False,False,False,1,1,0,1,1,1,1,0,1,1,0,False,False,False,False,False,False,False,False,False
5250,2026-03-17,organic,North America,mid_market,software,control,1,1,26,0,1,1,1,1,0,1,1,0,10,2,2,2.3,277.08,high_value,high_engagement,basic_adoption,False,False,False,False,False,False,False,False,False,False,False,1,1,0,1,1,1,1,0,1,1,0,False,False,False,False,False,False,False,False,False
5251,2026-01-31,organic,North America,solo,finance,control,1,1,25,0,1,0,1,1,0,0,0,0,4,0,0,,31.2,low_value,moderate_engagement,minimal_adoption,False,False,False,False,False,False,False,False,False,False,False,1,1,0,1,0,1,1,0,0,0,0,False,False,True,False,False,False,False,False,False
5252,2026-03-29,paid_social,North America,mid_market,finance,control,1,1,25,0,1,1,0,0,1,0,0,0,10,2,0,16.7,557.42,enterprise_value,high_engagement,basic_adoption,False,False,False,False,False,False,False,False,False,False,False,1,1,0,1,1,0,0,1,0,0,0,False,False,False,False,False,False,False,False,False
5253,2026-01-14,referral,UK,solo,retail,treatment,1,1,29,0,1,1,0,0,1,0,0,0,5,5,0,17.8,30.74,low_value,moderate_engagement,moderate_adoption,False,False,False,False,False,False,False,False,False,False,False,1,1,0,1,1,0,0,1,0,0,0,False,False,False,False,False,False,False,False,False
